TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
0.0,52180,AGENT,-268.568,2564.99,MIA,-489.0728306165132,1,1,7.0
0.1,52180,AGENT,-269.172,2564.96,MIA,-489.0728306165132,1,1,7.0
0.2,52180,AGENT,-269.787,2564.94,MIA,-489.0728306165132,1,1,7.0
0.3,52180,AGENT,-270.413,2564.91,MIA,-489.0728306165132,1,1,7.0
0.4,52180,AGENT,-271.048,2564.89,MIA,-489.0728306165132,1,1,7.0
0.5,52180,AGENT,-271.694,2564.86,MIA,-489.0728306165132,1,1,7.0
0.6,52180,AGENT,-272.35,2564.84,MIA,-489.0728306165132,1,1,7.0
0.7,52180,AGENT,-273.016,2564.81,MIA,-489.0728306165132,1,1,7.0
0.8,52180,AGENT,-273.692,2564.78,MIA,-489.0728306165132,1,1,7.0
0.9,52180,AGENT,-274.379,2564.76,MIA,-489.0728306165132,1,1,7.0
1.0,52180,AGENT,-275.076,2564.73,MIA,-489.0728306165132,1,1,7.0
1.1,52180,AGENT,-275.784,2564.7,MIA,-489.0728306165132,1,1,7.0
1.2,52180,AGENT,-276.501,2564.67,MIA,-489.0728306165132,1,1,7.0
1.3,52180,AGENT,-277.229,2564.65,MIA,-489.0728306165132,1,1,7.0
1.4,52180,AGENT,-277.967,2564.62,MIA,-489.0728306165132,1,1,7.0
1.5,52180,AGENT,-278.716,2564.59,MIA,-489.0728306165132,1,1,7.0
1.6,52180,AGENT,-279.476,2564.56,MIA,-489.0728306165132,1,1,7.0
1.7,52180,AGENT,-280.247,2564.53,MIA,-489.0728306165132,1,1,7.0
1.8,52180,AGENT,-281.029,2564.5,MIA,-489.0728306165132,1,1,7.0
1.9,52180,AGENT,-281.821,2564.47,MIA,-489.0728306165132,1,1,7.0
2.0,52180,AGENT,-282.625,2564.44,MIA,-489.0728306165132,1,1,7.0
2.1,52180,AGENT,-283.439,2564.41,MIA,-489.0728306165132,1,1,7.0
2.2,52180,AGENT,-284.264,2564.37,MIA,-489.0728306165132,1,1,7.0
2.3,52180,AGENT,-285.1,2564.34,MIA,-489.0728306165132,1,1,7.0
2.4,52180,AGENT,-285.947,2564.31,MIA,-489.0728306165132,1,1,7.0
2.5,52180,AGENT,-286.805,2564.27,MIA,-489.0728306165132,1,1,7.0
2.6,52180,AGENT,-287.673,2564.24,MIA,-489.0728306165132,1,1,7.0
2.7,52180,AGENT,-288.553,2564.2,MIA,-489.0728306165132,1,1,7.0
2.8,52180,AGENT,-289.444,2564.17,MIA,-489.0728306165132,1,1,7.0
2.9,52180,AGENT,-290.347,2564.13,MIA,-489.0728306165132,1,1,7.0
3.0,52180,AGENT,-291.262,2564.1,MIA,-489.0728306165132,1,1,7.0
3.1,52180,AGENT,-292.188,2564.06,MIA,-489.0728306165132,1,1,7.0
3.2,52180,AGENT,-293.126,2564.02,MIA,-489.0728306165132,1,1,7.0
3.3,52180,AGENT,-294.075,2563.98,MIA,-489.0728306165132,1,1,7.0
3.4,52180,AGENT,-295.036,2563.94,MIA,-489.0728306165132,1,1,7.0
3.5,52180,AGENT,-296.008,2563.9,MIA,-489.0728306165132,1,1,7.0
3.6,52180,AGENT,-296.992,2563.86,MIA,-489.0728306165132,1,1,7.0
3.7,52180,AGENT,-297.987,2563.82,MIA,-489.0728306165132,1,1,7.0
3.8,52180,AGENT,-298.991,2563.78,MIA,-489.0728306165132,1,1,7.0
3.9,52180,AGENT,-300.004,2563.74,MIA,-489.0728306165132,1,1,7.0
4.0,52180,AGENT,-301.027,2563.7,MIA,-489.0728306165132,1,1,7.0
4.1,52180,AGENT,-302.06,2563.66,MIA,-489.0728306165132,1,1,7.0
4.2,52180,AGENT,-303.102,2563.62,MIA,-489.0728306165132,1,1,7.0
4.3,52180,AGENT,-304.154,2563.58,MIA,-489.0728306165132,1,1,7.0
4.4,52180,AGENT,-305.215,2563.54,MIA,-489.0728306165132,1,1,7.0
4.5,52180,AGENT,-306.285,2563.49,MIA,-489.0728306165132,1,1,7.0
4.6,52180,AGENT,-307.365,2563.45,MIA,-489.0728306165132,1,1,7.0
4.7,52180,AGENT,-308.455,2563.41,MIA,-489.0728306165132,1,1,7.0
4.8,52180,AGENT,-309.554,2563.37,MIA,-489.0728306165132,1,1,7.0
4.9,52180,AGENT,-310.658,2563.32,MIA,-489.0728306165132,1,1,7.0
