TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
166.0,52180,AGENT,1814.44,523.252,PIT
166.1,52180,AGENT,1813.74,522.675,PIT
166.2,52180,AGENT,1813.05,522.098,PIT
166.3,52180,AGENT,1812.36,521.522,PIT
166.4,52180,AGENT,1811.67,520.945,PIT
166.5,52180,AGENT,1810.98,520.368,PIT
166.6,52180,AGENT,1810.29,519.792,PIT
166.7,52180,AGENT,1809.6,519.215,PIT
166.8,52180,AGENT,1808.9,518.638,PIT
166.9,52180,AGENT,1808.21,518.062,PIT
167.0,52180,AGENT,1807.52,517.485,PIT
167.1,52180,AGENT,1806.83,516.908,PIT
167.2,52180,AGENT,1806.14,516.332,PIT
167.3,52180,AGENT,1805.45,515.755,PIT
167.4,52180,AGENT,1804.75,515.179,PIT
167.5,52180,AGENT,1804.06,514.602,PIT
167.6,52180,AGENT,1803.37,514.025,PIT
167.7,52180,AGENT,1802.68,513.449,PIT
167.8,52180,AGENT,1801.99,512.872,PIT
167.9,52180,AGENT,1801.29,512.296,PIT
168.0,52180,AGENT,1800.6,511.719,PIT
168.1,52180,AGENT,1799.91,511.143,PIT
168.2,52180,AGENT,1799.22,510.566,PIT
168.3,52180,AGENT,1798.53,509.989,PIT
168.4,52180,AGENT,1797.84,509.413,PIT
168.5,52180,AGENT,1797.14,508.836,PIT
168.6,52180,AGENT,1796.45,508.26,PIT
168.7,52180,AGENT,1795.76,507.683,PIT
168.8,52180,AGENT,1795.07,507.107,PIT
168.9,52180,AGENT,1794.38,506.53,PIT
169.0,52180,AGENT,1793.69,505.953,PIT
169.1,52180,AGENT,1792.99,505.377,PIT
169.2,52180,AGENT,1792.3,504.8,PIT
169.3,52180,AGENT,1791.61,504.224,PIT
169.4,52180,AGENT,1790.92,503.647,PIT
169.5,52180,AGENT,1790.23,503.07,PIT
169.6,52180,AGENT,1789.54,502.494,PIT
169.7,52180,AGENT,1788.84,501.917,PIT
169.8,52180,AGENT,1788.15,501.341,PIT
169.9,52180,AGENT,1787.46,500.764,PIT
170.0,52180,AGENT,1786.77,500.188,PIT
170.1,52180,AGENT,1786.08,499.611,PIT
170.2,52180,AGENT,1785.39,499.035,PIT
170.3,52180,AGENT,1784.69,498.458,PIT
170.4,52180,AGENT,1784.0,497.882,PIT
170.5,52180,AGENT,1783.31,497.305,PIT
170.6,52180,AGENT,1782.62,496.729,PIT
170.7,52180,AGENT,1781.93,496.152,PIT
170.8,52180,AGENT,1781.23,495.576,PIT
170.9,52180,AGENT,1780.54,495.0,PIT
