TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
148.0,52180,AGENT,2758.05,1236.03,PIT
148.1,52180,AGENT,2758.48,1236.43,PIT
148.2,52180,AGENT,2758.91,1236.82,PIT
148.3,52180,AGENT,2759.33,1237.21,PIT
148.4,52180,AGENT,2759.74,1237.6,PIT
148.5,52180,AGENT,2760.16,1237.98,PIT
148.6,52180,AGENT,2760.57,1238.37,PIT
148.7,52180,AGENT,2760.99,1238.75,PIT
148.8,52180,AGENT,2761.41,1239.14,PIT
148.9,52180,AGENT,2761.83,1239.52,PIT
149.0,52180,AGENT,2762.24,1239.9,PIT
149.1,52180,AGENT,2762.64,1240.28,PIT
149.2,52180,AGENT,2763.04,1240.65,PIT
149.3,52180,AGENT,2763.43,1241.01,PIT
149.4,52180,AGENT,2763.82,1241.36,PIT
149.5,52180,AGENT,2764.19,1241.71,PIT
149.6,52180,AGENT,2764.57,1242.05,PIT
149.7,52180,AGENT,2764.95,1242.4,PIT
149.8,52180,AGENT,2765.32,1242.75,PIT
149.9,52180,AGENT,2765.7,1243.09,PIT
150.0,52180,AGENT,2766.08,1243.44,PIT
150.1,52180,AGENT,2766.46,1243.79,PIT
150.2,52180,AGENT,2766.85,1244.13,PIT
150.3,52180,AGENT,2767.23,1244.48,PIT
150.4,52180,AGENT,2767.61,1244.82,PIT
150.5,52180,AGENT,2767.99,1245.17,PIT
150.6,52180,AGENT,2768.37,1245.51,PIT
150.7,52180,AGENT,2768.76,1245.86,PIT
150.8,52180,AGENT,2769.14,1246.2,PIT
150.9,52180,AGENT,2769.52,1246.54,PIT
151.0,52180,AGENT,2769.9,1246.89,PIT
151.1,52180,AGENT,2770.28,1247.23,PIT
151.2,52180,AGENT,2770.67,1247.57,PIT
151.3,52180,AGENT,2771.05,1247.92,PIT
151.4,52180,AGENT,2771.43,1248.26,PIT
151.5,52180,AGENT,2771.8,1248.61,PIT
151.6,52180,AGENT,2772.18,1248.96,PIT
151.7,52180,AGENT,2772.56,1249.31,PIT
151.8,52180,AGENT,2772.93,1249.66,PIT
151.9,52180,AGENT,2773.3,1250.01,PIT
152.0,52180,AGENT,2773.66,1250.37,PIT
152.1,52180,AGENT,2774.02,1250.73,PIT
152.2,52180,AGENT,2774.36,1251.09,PIT
152.3,52180,AGENT,2774.7,1251.44,PIT
152.4,52180,AGENT,2775.03,1251.79,PIT
152.5,52180,AGENT,2775.35,1252.14,PIT
152.6,52180,AGENT,2775.65,1252.49,PIT
152.7,52180,AGENT,2775.95,1252.83,PIT
152.8,52180,AGENT,2776.23,1253.17,PIT
152.9,52180,AGENT,2776.49,1253.52,PIT
