TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
80.0,52180,AGENT,903.279,137.568,PIT
80.1,52180,AGENT,903.556,136.724,PIT
80.2,52180,AGENT,903.819,135.882,PIT
80.3,52180,AGENT,904.067,135.048,PIT
80.4,52180,AGENT,904.3,134.222,PIT
80.5,52180,AGENT,904.517,133.408,PIT
80.6,52180,AGENT,904.718,132.61,PIT
80.7,52180,AGENT,904.902,131.829,PIT
80.8,52180,AGENT,905.067,131.064,PIT
80.9,52180,AGENT,905.213,130.317,PIT
81.0,52180,AGENT,905.334,129.583,PIT
81.1,52180,AGENT,905.428,128.862,PIT
81.2,52180,AGENT,905.495,128.154,PIT
81.3,52180,AGENT,905.535,127.461,PIT
81.4,52180,AGENT,905.547,126.784,PIT
81.5,52180,AGENT,905.529,126.122,PIT
81.6,52180,AGENT,905.477,125.474,PIT
81.7,52180,AGENT,905.392,124.84,PIT
81.8,52180,AGENT,905.275,124.224,PIT
81.9,52180,AGENT,905.128,123.624,PIT
82.0,52180,AGENT,904.951,123.043,PIT
82.1,52180,AGENT,904.742,122.479,PIT
82.2,52180,AGENT,904.499,121.931,PIT
82.3,52180,AGENT,904.222,121.401,PIT
82.4,52180,AGENT,903.913,120.887,PIT
82.5,52180,AGENT,903.575,120.391,PIT
82.6,52180,AGENT,903.207,119.913,PIT
82.7,52180,AGENT,902.813,119.452,PIT
82.8,52180,AGENT,902.393,119.009,PIT
82.9,52180,AGENT,901.949,118.583,PIT
83.0,52180,AGENT,901.482,118.173,PIT
83.1,52180,AGENT,900.994,117.78,PIT
83.2,52180,AGENT,900.484,117.401,PIT
83.3,52180,AGENT,899.956,117.037,PIT
83.4,52180,AGENT,899.408,116.687,PIT
83.5,52180,AGENT,898.844,116.349,PIT
83.6,52180,AGENT,898.262,116.023,PIT
83.7,52180,AGENT,897.665,115.708,PIT
83.8,52180,AGENT,897.052,115.402,PIT
83.9,52180,AGENT,896.425,115.105,PIT
84.0,52180,AGENT,895.784,114.816,PIT
84.1,52180,AGENT,895.13,114.534,PIT
84.2,52180,AGENT,894.462,114.257,PIT
84.3,52180,AGENT,893.782,113.986,PIT
84.4,52180,AGENT,893.09,113.718,PIT
84.5,52180,AGENT,892.386,113.454,PIT
84.6,52180,AGENT,891.671,113.192,PIT
84.7,52180,AGENT,890.944,112.931,PIT
84.8,52180,AGENT,890.206,112.672,PIT
84.9,52180,AGENT,889.458,112.413,PIT
