TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
56.0,52180,AGENT,853.69,303.917,PIT
56.1,52180,AGENT,853.473,304.636,PIT
56.2,52180,AGENT,853.257,305.355,PIT
56.3,52180,AGENT,853.04,306.073,PIT
56.4,52180,AGENT,852.823,306.792,PIT
56.5,52180,AGENT,852.607,307.511,PIT
56.6,52180,AGENT,852.39,308.23,PIT
56.7,52180,AGENT,852.174,308.949,PIT
56.8,52180,AGENT,851.958,309.668,PIT
56.9,52180,AGENT,851.742,310.387,PIT
57.0,52180,AGENT,851.526,311.106,PIT
57.1,52180,AGENT,851.31,311.825,PIT
57.2,52180,AGENT,851.094,312.544,PIT
57.3,52180,AGENT,850.878,313.263,PIT
57.4,52180,AGENT,850.662,313.982,PIT
57.5,52180,AGENT,850.446,314.701,PIT
57.6,52180,AGENT,850.231,315.42,PIT
57.7,52180,AGENT,850.015,316.139,PIT
57.8,52180,AGENT,849.8,316.859,PIT
57.9,52180,AGENT,849.585,317.578,PIT
58.0,52180,AGENT,849.369,318.297,PIT
58.1,52180,AGENT,849.154,319.016,PIT
58.2,52180,AGENT,848.939,319.736,PIT
58.3,52180,AGENT,848.724,320.455,PIT
58.4,52180,AGENT,848.509,321.174,PIT
58.5,52180,AGENT,848.294,321.893,PIT
58.6,52180,AGENT,848.079,322.613,PIT
58.7,52180,AGENT,847.864,323.332,PIT
58.8,52180,AGENT,847.649,324.052,PIT
58.9,52180,AGENT,847.434,324.771,PIT
59.0,52180,AGENT,847.22,325.49,PIT
59.1,52180,AGENT,847.005,326.21,PIT
59.2,52180,AGENT,846.79,326.929,PIT
59.3,52180,AGENT,846.575,327.648,PIT
59.4,52180,AGENT,846.36,328.368,PIT
59.5,52180,AGENT,846.146,329.087,PIT
59.6,52180,AGENT,845.931,329.807,PIT
59.7,52180,AGENT,845.716,330.526,PIT
59.8,52180,AGENT,845.501,331.245,PIT
59.9,52180,AGENT,845.287,331.965,PIT
60.0,52180,AGENT,845.072,332.684,PIT
60.1,52180,AGENT,844.857,333.403,PIT
60.2,52180,AGENT,844.642,334.123,PIT
60.3,52180,AGENT,844.428,334.842,PIT
60.4,52180,AGENT,844.213,335.562,PIT
60.5,52180,AGENT,843.998,336.281,PIT
60.6,52180,AGENT,843.783,337.0,PIT
60.7,52180,AGENT,843.568,337.72,PIT
60.8,52180,AGENT,843.354,338.439,PIT
60.9,52180,AGENT,843.139,339.158,PIT
