TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
26.0,52180,AGENT,465.849,3730.31,MIA,346.85109131468926,1,1,10.0
26.1,52180,AGENT,466.23,3730.5,MIA,346.85109131468926,1,1,10.0
26.2,52180,AGENT,466.605,3730.7,MIA,346.85109131468926,1,1,10.0
26.3,52180,AGENT,466.971,3730.91,MIA,346.85109131468926,1,1,10.0
26.4,52180,AGENT,467.33,3731.14,MIA,346.85109131468926,1,1,10.0
26.5,52180,AGENT,467.681,3731.37,MIA,346.85109131468926,1,1,10.0
26.6,52180,AGENT,468.023,3731.6,MIA,346.85109131468926,1,1,10.0
26.7,52180,AGENT,468.357,3731.85,MIA,346.85109131468926,1,1,10.0
26.8,52180,AGENT,468.683,3732.11,MIA,346.85109131468926,1,1,10.0
26.9,52180,AGENT,468.999,3732.37,MIA,346.85109131468926,1,1,10.0
27.0,52180,AGENT,469.307,3732.64,MIA,346.85109131468926,1,1,10.0
27.1,52180,AGENT,469.606,3732.92,MIA,346.85109131468926,1,1,10.0
27.2,52180,AGENT,469.896,3733.2,MIA,346.85109131468926,1,1,10.0
27.3,52180,AGENT,470.178,3733.5,MIA,346.85109131468926,1,1,10.0
27.4,52180,AGENT,470.451,3733.8,MIA,346.85109131468926,1,1,10.0
27.5,52180,AGENT,470.716,3734.11,MIA,346.85109131468926,1,1,10.0
27.6,52180,AGENT,470.973,3734.42,MIA,346.85109131468926,1,1,10.0
27.7,52180,AGENT,471.222,3734.75,MIA,346.85109131468926,1,1,10.0
27.8,52180,AGENT,471.462,3735.08,MIA,346.85109131468926,1,1,10.0
27.9,52180,AGENT,471.694,3735.42,MIA,346.85109131468926,1,1,10.0
28.0,52180,AGENT,471.918,3735.76,MIA,346.85109131468926,1,1,10.0
28.1,52180,AGENT,472.134,3736.11,MIA,346.85109131468926,1,1,10.0
28.2,52180,AGENT,472.342,3736.47,MIA,346.85109131468926,1,1,10.0
28.3,52180,AGENT,472.544,3736.84,MIA,346.85109131468926,1,1,10.0
28.4,52180,AGENT,472.739,3737.22,MIA,346.85109131468926,1,1,10.0
28.5,52180,AGENT,472.928,3737.61,MIA,346.85109131468926,1,1,10.0
28.6,52180,AGENT,473.112,3738.01,MIA,346.85109131468926,1,1,10.0
28.7,52180,AGENT,473.29,3738.43,MIA,346.85109131468926,1,1,10.0
28.8,52180,AGENT,473.463,3738.86,MIA,346.85109131468926,1,1,10.0
28.9,52180,AGENT,473.631,3739.3,MIA,346.85109131468926,1,1,10.0
29.0,52180,AGENT,473.793,3739.75,MIA,346.85109131468926,1,1,10.0
29.1,52180,AGENT,473.951,3740.21,MIA,346.85109131468926,1,1,10.0
29.2,52180,AGENT,474.105,3740.69,MIA,346.85109131468926,1,1,10.0
29.3,52180,AGENT,474.254,3741.16,MIA,346.85109131468926,1,1,10.0
29.4,52180,AGENT,474.397,3741.65,MIA,346.85109131468926,1,1,10.0
29.5,52180,AGENT,474.534,3742.13,MIA,346.85109131468926,1,1,10.0
29.6,52180,AGENT,474.667,3742.61,MIA,346.85109131468926,1,1,10.0
29.7,52180,AGENT,474.796,3743.1,MIA,346.85109131468926,1,1,10.0
29.8,52180,AGENT,474.92,3743.58,MIA,346.85109131468926,1,1,10.0
29.9,52180,AGENT,475.04,3744.07,MIA,346.85109131468926,1,1,10.0
30.0,52180,AGENT,475.157,3744.56,MIA,346.85109131468926,1,1,10.0
30.1,52180,AGENT,475.271,3745.04,MIA,346.85109131468926,1,1,10.0
30.2,52180,AGENT,475.381,3745.53,MIA,346.85109131468926,1,1,10.0
30.3,52180,AGENT,475.489,3746.02,MIA,346.85109131468926,1,1,10.0
30.4,52180,AGENT,475.595,3746.51,MIA,346.85109131468926,1,1,10.0
30.5,52180,AGENT,475.698,3747.0,MIA,346.85109131468926,1,1,10.0
30.6,52180,AGENT,475.799,3747.49,MIA,346.85109131468926,1,1,10.0
30.7,52180,AGENT,475.899,3747.98,MIA,346.85109131468926,1,1,10.0
30.8,52180,AGENT,475.997,3748.47,MIA,346.85109131468926,1,1,10.0
30.9,52180,AGENT,476.094,3748.96,MIA,346.85109131468926,1,1,10.0
