TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
152.0,52180,AGENT,3445.76,1985.74,PIT
152.1,52180,AGENT,3445.24,1985.26,PIT
152.2,52180,AGENT,3444.72,1984.79,PIT
152.3,52180,AGENT,3444.2,1984.31,PIT
152.4,52180,AGENT,3443.68,1983.84,PIT
152.5,52180,AGENT,3443.15,1983.36,PIT
152.6,52180,AGENT,3442.63,1982.88,PIT
152.7,52180,AGENT,3442.11,1982.41,PIT
152.8,52180,AGENT,3441.59,1981.93,PIT
152.9,52180,AGENT,3441.07,1981.45,PIT
153.0,52180,AGENT,3440.55,1980.98,PIT
153.1,52180,AGENT,3440.03,1980.5,PIT
153.2,52180,AGENT,3439.51,1980.02,PIT
153.3,52180,AGENT,3438.99,1979.54,PIT
153.4,52180,AGENT,3438.47,1979.07,PIT
153.5,52180,AGENT,3437.94,1978.59,PIT
153.6,52180,AGENT,3437.42,1978.11,PIT
153.7,52180,AGENT,3436.9,1977.63,PIT
153.8,52180,AGENT,3436.38,1977.16,PIT
153.9,52180,AGENT,3435.86,1976.68,PIT
154.0,52180,AGENT,3435.34,1976.2,PIT
154.1,52180,AGENT,3434.82,1975.72,PIT
154.2,52180,AGENT,3434.3,1975.24,PIT
154.3,52180,AGENT,3433.78,1974.77,PIT
154.4,52180,AGENT,3433.26,1974.29,PIT
154.5,52180,AGENT,3432.74,1973.81,PIT
154.6,52180,AGENT,3432.22,1973.33,PIT
154.7,52180,AGENT,3431.7,1972.85,PIT
154.8,52180,AGENT,3431.18,1972.37,PIT
154.9,52180,AGENT,3430.66,1971.89,PIT
155.0,52180,AGENT,3430.15,1971.42,PIT
155.1,52180,AGENT,3429.63,1970.94,PIT
155.2,52180,AGENT,3429.11,1970.46,PIT
155.3,52180,AGENT,3428.59,1969.98,PIT
155.4,52180,AGENT,3428.07,1969.5,PIT
155.5,52180,AGENT,3427.55,1969.02,PIT
155.6,52180,AGENT,3427.03,1968.54,PIT
155.7,52180,AGENT,3426.51,1968.06,PIT
155.8,52180,AGENT,3425.99,1967.59,PIT
155.9,52180,AGENT,3425.47,1967.11,PIT
156.0,52180,AGENT,3424.95,1966.63,PIT
156.1,52180,AGENT,3424.43,1966.15,PIT
156.2,52180,AGENT,3423.91,1965.67,PIT
156.3,52180,AGENT,3423.4,1965.19,PIT
156.4,52180,AGENT,3422.88,1964.71,PIT
156.5,52180,AGENT,3422.36,1964.23,PIT
156.6,52180,AGENT,3421.84,1963.75,PIT
156.7,52180,AGENT,3421.32,1963.27,PIT
156.8,52180,AGENT,3420.8,1962.79,PIT
156.9,52180,AGENT,3420.29,1962.31,PIT
