TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
932.0,52180,AGENT,2567.85,1056.42,PIT
932.1,52180,AGENT,2568.62,1057.13,PIT
932.2,52180,AGENT,2569.38,1057.83,PIT
932.3,52180,AGENT,2570.14,1058.54,PIT
932.4,52180,AGENT,2570.91,1059.24,PIT
932.5,52180,AGENT,2571.67,1059.95,PIT
932.6,52180,AGENT,2572.43,1060.66,PIT
932.7,52180,AGENT,2573.2,1061.36,PIT
932.8,52180,AGENT,2573.96,1062.07,PIT
932.9,52180,AGENT,2574.72,1062.78,PIT
933.0,52180,AGENT,2575.48,1063.48,PIT
933.1,52180,AGENT,2576.25,1064.19,PIT
933.2,52180,AGENT,2577.01,1064.9,PIT
933.3,52180,AGENT,2577.77,1065.61,PIT
933.4,52180,AGENT,2578.53,1066.31,PIT
933.5,52180,AGENT,2579.29,1067.02,PIT
933.6,52180,AGENT,2580.05,1067.73,PIT
933.7,52180,AGENT,2580.81,1068.44,PIT
933.8,52180,AGENT,2581.58,1069.15,PIT
933.9,52180,AGENT,2582.34,1069.86,PIT
934.0,52180,AGENT,2583.1,1070.56,PIT
934.1,52180,AGENT,2583.86,1071.27,PIT
934.2,52180,AGENT,2584.62,1071.98,PIT
934.3,52180,AGENT,2585.38,1072.69,PIT
934.4,52180,AGENT,2586.14,1073.4,PIT
934.5,52180,AGENT,2586.9,1074.11,PIT
934.6,52180,AGENT,2587.66,1074.82,PIT
934.7,52180,AGENT,2588.42,1075.53,PIT
934.8,52180,AGENT,2589.18,1076.24,PIT
934.9,52180,AGENT,2589.94,1076.95,PIT
935.0,52180,AGENT,2590.7,1077.66,PIT
935.1,52180,AGENT,2591.46,1078.37,PIT
935.2,52180,AGENT,2592.22,1079.08,PIT
935.3,52180,AGENT,2592.98,1079.79,PIT
935.4,52180,AGENT,2593.74,1080.5,PIT
935.5,52180,AGENT,2594.49,1081.21,PIT
935.6,52180,AGENT,2595.25,1081.92,PIT
935.7,52180,AGENT,2596.01,1082.63,PIT
935.8,52180,AGENT,2596.77,1083.34,PIT
935.9,52180,AGENT,2597.53,1084.05,PIT
936.0,52180,AGENT,2598.29,1084.76,PIT
936.1,52180,AGENT,2599.05,1085.47,PIT
936.2,52180,AGENT,2599.81,1086.19,PIT
936.3,52180,AGENT,2600.57,1086.9,PIT
936.4,52180,AGENT,2601.33,1087.61,PIT
936.5,52180,AGENT,2602.08,1088.32,PIT
936.6,52180,AGENT,2602.84,1089.03,PIT
936.7,52180,AGENT,2603.6,1089.74,PIT
936.8,52180,AGENT,2604.36,1090.45,PIT
936.9,52180,AGENT,2605.12,1091.16,PIT
