TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
0.0,52180,AGENT,-181.511,3883.44,MIA,-181.5106178714777,1,0,1.0
0.1,52180,AGENT,-180.905,3883.47,MIA,-181.5106178714777,1,0,1.0
0.2,52180,AGENT,-180.288,3883.5,MIA,-181.5106178714777,1,0,1.0
0.3,52180,AGENT,-179.66,3883.53,MIA,-181.5106178714777,1,0,1.0
0.4,52180,AGENT,-179.02,3883.56,MIA,-181.5106178714777,1,0,1.0
0.5,52180,AGENT,-178.368,3883.59,MIA,-181.5106178714777,1,0,1.0
0.6,52180,AGENT,-177.705,3883.62,MIA,-181.5106178714777,1,0,1.0
0.7,52180,AGENT,-177.03,3883.65,MIA,-181.5106178714777,1,0,1.0
0.8,52180,AGENT,-176.345,3883.68,MIA,-181.5106178714777,1,0,1.0
0.9,52180,AGENT,-175.65,3883.71,MIA,-181.5106178714777,1,0,1.0
1.0,52180,AGENT,-174.946,3883.74,MIA,-181.5106178714777,1,0,1.0
1.1,52180,AGENT,-174.232,3883.77,MIA,-181.5106178714777,1,0,1.0
1.2,52180,AGENT,-173.509,3883.8,MIA,-181.5106178714777,1,0,1.0
1.3,52180,AGENT,-172.776,3883.83,MIA,-181.5106178714777,1,0,1.0
1.4,52180,AGENT,-172.032,3883.86,MIA,-181.5106178714777,1,0,1.0
1.5,52180,AGENT,-171.279,3883.9,MIA,-181.5106178714777,1,0,1.0
1.6,52180,AGENT,-170.516,3883.93,MIA,-181.5106178714777,1,0,1.0
1.7,52180,AGENT,-169.743,3883.96,MIA,-181.5106178714777,1,0,1.0
1.8,52180,AGENT,-168.962,3883.99,MIA,-181.5106178714777,1,0,1.0
1.9,52180,AGENT,-168.175,3884.02,MIA,-181.5106178714777,1,0,1.0
2.0,52180,AGENT,-167.39,3884.05,MIA,-181.5106178714777,1,0,1.0
2.1,52180,AGENT,-166.604,3884.08,MIA,-181.5106178714777,1,0,1.0
2.2,52180,AGENT,-165.818,3884.11,MIA,-181.5106178714777,1,0,1.0
2.3,52180,AGENT,-165.032,3884.13,MIA,-181.5106178714777,1,0,1.0
2.4,52180,AGENT,-164.246,3884.16,MIA,-181.5106178714777,1,0,1.0
2.5,52180,AGENT,-163.46,3884.19,MIA,-181.5106178714777,1,0,1.0
2.6,52180,AGENT,-162.674,3884.22,MIA,-181.5106178714777,1,0,1.0
2.7,52180,AGENT,-161.888,3884.24,MIA,-181.5106178714777,1,0,1.0
2.8,52180,AGENT,-161.102,3884.27,MIA,-181.5106178714777,1,0,1.0
2.9,52180,AGENT,-160.316,3884.29,MIA,-181.5106178714777,1,0,1.0
3.0,52180,AGENT,-159.53,3884.32,MIA,-181.5106178714777,1,0,1.0
3.1,52180,AGENT,-158.744,3884.34,MIA,-181.5106178714777,1,0,1.0
3.2,52180,AGENT,-157.958,3884.37,MIA,-181.5106178714777,1,0,1.0
3.3,52180,AGENT,-157.171,3884.39,MIA,-181.5106178714777,1,0,1.0
3.4,52180,AGENT,-156.383,3884.41,MIA,-181.5106178714777,1,0,1.0
3.5,52180,AGENT,-155.596,3884.43,MIA,-181.5106178714777,1,0,1.0
3.6,52180,AGENT,-154.809,3884.46,MIA,-181.5106178714777,1,0,1.0
3.7,52180,AGENT,-154.022,3884.48,MIA,-181.5106178714777,1,0,1.0
3.8,52180,AGENT,-153.235,3884.5,MIA,-181.5106178714777,1,0,1.0
3.9,52180,AGENT,-152.447,3884.52,MIA,-181.5106178714777,1,0,1.0
4.0,52180,AGENT,-151.659,3884.54,MIA,-181.5106178714777,1,0,1.0
4.1,52180,AGENT,-150.872,3884.56,MIA,-181.5106178714777,1,0,1.0
4.2,52180,AGENT,-150.087,3884.58,MIA,-181.5106178714777,1,0,1.0
4.3,52180,AGENT,-149.307,3884.6,MIA,-181.5106178714777,1,0,1.0
4.4,52180,AGENT,-148.537,3884.62,MIA,-181.5106178714777,1,0,1.0
4.5,52180,AGENT,-147.777,3884.64,MIA,-181.5106178714777,1,0,1.0
4.6,52180,AGENT,-147.026,3884.66,MIA,-181.5106178714777,1,0,1.0
4.7,52180,AGENT,-146.284,3884.68,MIA,-181.5106178714777,1,0,1.0
4.8,52180,AGENT,-145.552,3884.7,MIA,-181.5106178714777,1,0,1.0
4.9,52180,AGENT,-144.829,3884.72,MIA,-181.5106178714777,1,0,1.0
