TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
12.0,52180,AGENT,1599.48,407.57,PIT,1589.2769315921337,1,0,8.0
12.1,52180,AGENT,1599.69,406.923,PIT,1589.2769315921337,1,0,8.0
12.2,52180,AGENT,1599.9,406.276,PIT,1589.2769315921337,1,0,8.0
12.3,52180,AGENT,1600.1,405.628,PIT,1589.2769315921337,1,0,8.0
12.4,52180,AGENT,1600.31,404.98,PIT,1589.2769315921337,1,0,8.0
12.5,52180,AGENT,1600.51,404.33,PIT,1589.2769315921337,1,0,8.0
12.6,52180,AGENT,1600.71,403.68,PIT,1589.2769315921337,1,0,8.0
12.7,52180,AGENT,1600.92,403.029,PIT,1589.2769315921337,1,0,8.0
12.8,52180,AGENT,1601.12,402.376,PIT,1589.2769315921337,1,0,8.0
12.9,52180,AGENT,1601.32,401.723,PIT,1589.2769315921337,1,0,8.0
13.0,52180,AGENT,1601.52,401.069,PIT,1589.2769315921337,1,0,8.0
13.1,52180,AGENT,1601.73,400.414,PIT,1589.2769315921337,1,0,8.0
13.2,52180,AGENT,1601.93,399.758,PIT,1589.2769315921337,1,0,8.0
13.3,52180,AGENT,1602.13,399.101,PIT,1589.2769315921337,1,0,8.0
13.4,52180,AGENT,1602.33,398.443,PIT,1589.2769315921337,1,0,8.0
13.5,52180,AGENT,1602.53,397.784,PIT,1589.2769315921337,1,0,8.0
13.6,52180,AGENT,1602.73,397.123,PIT,1589.2769315921337,1,0,8.0
13.7,52180,AGENT,1602.92,396.461,PIT,1589.2769315921337,1,0,8.0
13.8,52180,AGENT,1603.12,395.798,PIT,1589.2769315921337,1,0,8.0
13.9,52180,AGENT,1603.32,395.134,PIT,1589.2769315921337,1,0,8.0
14.0,52180,AGENT,1603.52,394.469,PIT,1589.2769315921337,1,0,8.0
14.1,52180,AGENT,1603.72,393.805,PIT,1589.2769315921337,1,0,8.0
14.2,52180,AGENT,1603.92,393.143,PIT,1589.2769315921337,1,0,8.0
14.3,52180,AGENT,1604.12,392.485,PIT,1589.2769315921337,1,0,8.0
14.4,52180,AGENT,1604.32,391.835,PIT,1589.2769315921337,1,0,8.0
14.5,52180,AGENT,1604.51,391.193,PIT,1589.2769315921337,1,0,8.0
14.6,52180,AGENT,1604.7,390.56,PIT,1589.2769315921337,1,0,8.0
14.7,52180,AGENT,1604.89,389.936,PIT,1589.2769315921337,1,0,8.0
14.8,52180,AGENT,1605.08,389.32,PIT,1589.2769315921337,1,0,8.0
14.9,52180,AGENT,1605.27,388.709,PIT,1589.2769315921337,1,0,8.0
15.0,52180,AGENT,1605.46,388.1,PIT,1589.2769315921337,1,0,8.0
15.1,52180,AGENT,1605.65,387.494,PIT,1589.2769315921337,1,0,8.0
15.2,52180,AGENT,1605.85,386.889,PIT,1589.2769315921337,1,0,8.0
15.3,52180,AGENT,1606.04,386.29,PIT,1589.2769315921337,1,0,8.0
15.4,52180,AGENT,1606.24,385.701,PIT,1589.2769315921337,1,0,8.0
15.5,52180,AGENT,1606.43,385.121,PIT,1589.2769315921337,1,0,8.0
15.6,52180,AGENT,1606.63,384.55,PIT,1589.2769315921337,1,0,8.0
15.7,52180,AGENT,1606.82,383.989,PIT,1589.2769315921337,1,0,8.0
15.8,52180,AGENT,1607.02,383.438,PIT,1589.2769315921337,1,0,8.0
15.9,52180,AGENT,1607.22,382.898,PIT,1589.2769315921337,1,0,8.0
16.0,52180,AGENT,1607.42,382.368,PIT,1589.2769315921337,1,0,8.0
16.1,52180,AGENT,1607.62,381.848,PIT,1589.2769315921337,1,0,8.0
16.2,52180,AGENT,1607.82,381.34,PIT,1589.2769315921337,1,0,8.0
16.3,52180,AGENT,1608.02,380.843,PIT,1589.2769315921337,1,0,8.0
16.4,52180,AGENT,1608.23,380.357,PIT,1589.2769315921337,1,0,8.0
16.5,52180,AGENT,1608.44,379.882,PIT,1589.2769315921337,1,0,8.0
16.6,52180,AGENT,1608.65,379.42,PIT,1589.2769315921337,1,0,8.0
16.7,52180,AGENT,1608.87,378.969,PIT,1589.2769315921337,1,0,8.0
16.8,52180,AGENT,1609.09,378.526,PIT,1589.2769315921337,1,0,8.0
16.9,52180,AGENT,1609.32,378.088,PIT,1589.2769315921337,1,0,8.0
