TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
10.0,52180,AGENT,1437.35,-129.278,PIT,1402.1852126184158,0,0,10.0
10.1,52180,AGENT,1437.71,-128.525,PIT,1402.1852126184158,0,0,10.0
10.2,52180,AGENT,1438.07,-127.779,PIT,1402.1852126184158,0,0,10.0
10.3,52180,AGENT,1438.43,-127.041,PIT,1402.1852126184158,0,0,10.0
10.4,52180,AGENT,1438.78,-126.313,PIT,1402.1852126184158,0,0,10.0
10.5,52180,AGENT,1439.13,-125.594,PIT,1402.1852126184158,0,0,10.0
10.6,52180,AGENT,1439.48,-124.886,PIT,1402.1852126184158,0,0,10.0
10.7,52180,AGENT,1439.82,-124.189,PIT,1402.1852126184158,0,0,10.0
10.8,52180,AGENT,1440.16,-123.504,PIT,1402.1852126184158,0,0,10.0
10.9,52180,AGENT,1440.51,-122.822,PIT,1402.1852126184158,0,0,10.0
11.0,52180,AGENT,1440.86,-122.134,PIT,1402.1852126184158,0,0,10.0
11.1,52180,AGENT,1441.23,-121.446,PIT,1402.1852126184158,0,0,10.0
11.2,52180,AGENT,1441.6,-120.761,PIT,1402.1852126184158,0,0,10.0
11.3,52180,AGENT,1441.98,-120.084,PIT,1402.1852126184158,0,0,10.0
11.4,52180,AGENT,1442.35,-119.417,PIT,1402.1852126184158,0,0,10.0
11.5,52180,AGENT,1442.73,-118.764,PIT,1402.1852126184158,0,0,10.0
11.6,52180,AGENT,1443.1,-118.126,PIT,1402.1852126184158,0,0,10.0
11.7,52180,AGENT,1443.46,-117.506,PIT,1402.1852126184158,0,0,10.0
11.8,52180,AGENT,1443.83,-116.905,PIT,1402.1852126184158,0,0,10.0
11.9,52180,AGENT,1444.18,-116.323,PIT,1402.1852126184158,0,0,10.0
12.0,52180,AGENT,1444.54,-115.757,PIT,1402.1852126184158,0,0,10.0
12.1,52180,AGENT,1444.9,-115.202,PIT,1402.1852126184158,0,0,10.0
12.2,52180,AGENT,1445.27,-114.651,PIT,1402.1852126184158,0,0,10.0
12.3,52180,AGENT,1445.67,-114.104,PIT,1402.1852126184158,0,0,10.0
12.4,52180,AGENT,1446.08,-113.56,PIT,1402.1852126184158,0,0,10.0
12.5,52180,AGENT,1446.51,-113.021,PIT,1402.1852126184158,0,0,10.0
12.6,52180,AGENT,1446.95,-112.485,PIT,1402.1852126184158,0,0,10.0
12.7,52180,AGENT,1447.42,-111.953,PIT,1402.1852126184158,0,0,10.0
12.8,52180,AGENT,1447.9,-111.426,PIT,1402.1852126184158,0,0,10.0
12.9,52180,AGENT,1448.39,-110.903,PIT,1402.1852126184158,0,0,10.0
13.0,52180,AGENT,1448.91,-110.384,PIT,1402.1852126184158,0,0,10.0
13.1,52180,AGENT,1449.43,-109.871,PIT,1402.1852126184158,0,0,10.0
13.2,52180,AGENT,1449.97,-109.366,PIT,1402.1852126184158,0,0,10.0
13.3,52180,AGENT,1450.51,-108.868,PIT,1402.1852126184158,0,0,10.0
13.4,52180,AGENT,1451.07,-108.377,PIT,1402.1852126184158,0,0,10.0
13.5,52180,AGENT,1451.63,-107.894,PIT,1402.1852126184158,0,0,10.0
13.6,52180,AGENT,1452.2,-107.417,PIT,1402.1852126184158,0,0,10.0
13.7,52180,AGENT,1452.78,-106.945,PIT,1402.1852126184158,0,0,10.0
13.8,52180,AGENT,1453.37,-106.476,PIT,1402.1852126184158,0,0,10.0
13.9,52180,AGENT,1453.97,-106.01,PIT,1402.1852126184158,0,0,10.0
14.0,52180,AGENT,1454.59,-105.545,PIT,1402.1852126184158,0,0,10.0
14.1,52180,AGENT,1455.23,-105.083,PIT,1402.1852126184158,0,0,10.0
14.2,52180,AGENT,1455.87,-104.623,PIT,1402.1852126184158,0,0,10.0
14.3,52180,AGENT,1456.53,-104.164,PIT,1402.1852126184158,0,0,10.0
14.4,52180,AGENT,1457.19,-103.708,PIT,1402.1852126184158,0,0,10.0
14.5,52180,AGENT,1457.86,-103.258,PIT,1402.1852126184158,0,0,10.0
14.6,52180,AGENT,1458.53,-102.813,PIT,1402.1852126184158,0,0,10.0
14.7,52180,AGENT,1459.21,-102.373,PIT,1402.1852126184158,0,0,10.0
14.8,52180,AGENT,1459.88,-101.937,PIT,1402.1852126184158,0,0,10.0
14.9,52180,AGENT,1460.56,-101.505,PIT,1402.1852126184158,0,0,10.0
