TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
6.0,52180,AGENT,-31.6151,3970.91,MIA,-73.08932645333698,1,0,9.0
6.1,52180,AGENT,-30.961,3970.99,MIA,-73.08932645333698,1,0,9.0
6.2,52180,AGENT,-30.3236,3971.08,MIA,-73.08932645333698,1,0,9.0
6.3,52180,AGENT,-29.7057,3971.17,MIA,-73.08932645333698,1,0,9.0
6.4,52180,AGENT,-29.0999,3971.27,MIA,-73.08932645333698,1,0,9.0
6.5,52180,AGENT,-28.4995,3971.39,MIA,-73.08932645333698,1,0,9.0
6.6,52180,AGENT,-27.9012,3971.52,MIA,-73.08932645333698,1,0,9.0
6.7,52180,AGENT,-27.3054,3971.68,MIA,-73.08932645333698,1,0,9.0
6.8,52180,AGENT,-26.7155,3971.86,MIA,-73.08932645333698,1,0,9.0
6.9,52180,AGENT,-26.1322,3972.05,MIA,-73.08932645333698,1,0,9.0
7.0,52180,AGENT,-25.5592,3972.26,MIA,-73.08932645333698,1,0,9.0
7.1,52180,AGENT,-24.9994,3972.48,MIA,-73.08932645333698,1,0,9.0
7.2,52180,AGENT,-24.4469,3972.71,MIA,-73.08932645333698,1,0,9.0
7.3,52180,AGENT,-23.8963,3972.96,MIA,-73.08932645333698,1,0,9.0
7.4,52180,AGENT,-23.3468,3973.23,MIA,-73.08932645333698,1,0,9.0
7.5,52180,AGENT,-22.8012,3973.51,MIA,-73.08932645333698,1,0,9.0
7.6,52180,AGENT,-22.2585,3973.81,MIA,-73.08932645333698,1,0,9.0
7.7,52180,AGENT,-21.7138,3974.11,MIA,-73.08932645333698,1,0,9.0
7.8,52180,AGENT,-21.1645,3974.42,MIA,-73.08932645333698,1,0,9.0
7.9,52180,AGENT,-20.6091,3974.74,MIA,-73.08932645333698,1,0,9.0
8.0,52180,AGENT,-20.0518,3975.06,MIA,-73.08932645333698,1,0,9.0
8.1,52180,AGENT,-19.4966,3975.38,MIA,-73.08932645333698,1,0,9.0
8.2,52180,AGENT,-18.9431,3975.7,MIA,-73.08932645333698,1,0,9.0
8.3,52180,AGENT,-18.3908,3976.02,MIA,-73.08932645333698,1,0,9.0
8.4,52180,AGENT,-17.8394,3976.33,MIA,-73.08932645333698,1,0,9.0
8.5,52180,AGENT,-17.2882,3976.64,MIA,-73.08932645333698,1,0,9.0
8.6,52180,AGENT,-16.7417,3976.93,MIA,-73.08932645333698,1,0,9.0
8.7,52180,AGENT,-16.2037,3977.22,MIA,-73.08932645333698,1,0,9.0
8.8,52180,AGENT,-15.6688,3977.49,MIA,-73.08932645333698,1,0,9.0
8.9,52180,AGENT,-15.132,3977.75,MIA,-73.08932645333698,1,0,9.0
9.0,52180,AGENT,-14.5881,3977.99,MIA,-73.08932645333698,1,0,9.0
9.1,52180,AGENT,-14.0326,3978.22,MIA,-73.08932645333698,1,0,9.0
9.2,52180,AGENT,-13.4655,3978.43,MIA,-73.08932645333698,1,0,9.0
9.3,52180,AGENT,-12.8868,3978.62,MIA,-73.08932645333698,1,0,9.0
9.4,52180,AGENT,-12.2969,3978.78,MIA,-73.08932645333698,1,0,9.0
9.5,52180,AGENT,-11.6958,3978.93,MIA,-73.08932645333698,1,0,9.0
9.6,52180,AGENT,-11.0838,3979.06,MIA,-73.08932645333698,1,0,9.0
9.7,52180,AGENT,-10.4611,3979.17,MIA,-73.08932645333698,1,0,9.0
9.8,52180,AGENT,-9.828,3979.26,MIA,-73.08932645333698,1,0,9.0
9.9,52180,AGENT,-9.18466,3979.34,MIA,-73.08932645333698,1,0,9.0
10.0,52180,AGENT,-8.5313,3979.39,MIA,-73.08932645333698,1,0,9.0
10.1,52180,AGENT,-7.86811,3979.43,MIA,-73.08932645333698,1,0,9.0
10.2,52180,AGENT,-7.19524,3979.46,MIA,-73.08932645333698,1,0,9.0
10.3,52180,AGENT,-6.5128,3979.47,MIA,-73.08932645333698,1,0,9.0
10.4,52180,AGENT,-5.8209,3979.47,MIA,-73.08932645333698,1,0,9.0
10.5,52180,AGENT,-5.11961,3979.46,MIA,-73.08932645333698,1,0,9.0
10.6,52180,AGENT,-4.40893,3979.44,MIA,-73.08932645333698,1,0,9.0
10.7,52180,AGENT,-3.68883,3979.41,MIA,-73.08932645333698,1,0,9.0
10.8,52180,AGENT,-2.9593,3979.37,MIA,-73.08932645333698,1,0,9.0
10.9,52180,AGENT,-2.22034,3979.33,MIA,-73.08932645333698,1,0,9.0
