TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
32.0,52180,AGENT,129.229,2332.02,MIA
32.1,52180,AGENT,128.474,2332.0,MIA
32.2,52180,AGENT,127.719,2331.98,MIA
32.3,52180,AGENT,126.964,2331.95,MIA
32.4,52180,AGENT,126.209,2331.93,MIA
32.5,52180,AGENT,125.455,2331.91,MIA
32.6,52180,AGENT,124.707,2331.89,MIA
32.7,52180,AGENT,123.969,2331.87,MIA
32.8,52180,AGENT,123.237,2331.85,MIA
32.9,52180,AGENT,122.506,2331.83,MIA
33.0,52180,AGENT,121.773,2331.8,MIA
33.1,52180,AGENT,121.03,2331.77,MIA
33.2,52180,AGENT,120.282,2331.74,MIA
33.3,52180,AGENT,119.535,2331.71,MIA
33.4,52180,AGENT,118.789,2331.67,MIA
33.5,52180,AGENT,118.042,2331.63,MIA
33.6,52180,AGENT,117.301,2331.59,MIA
33.7,52180,AGENT,116.568,2331.54,MIA
33.8,52180,AGENT,115.846,2331.49,MIA
33.9,52180,AGENT,115.135,2331.44,MIA
34.0,52180,AGENT,114.429,2331.39,MIA
34.1,52180,AGENT,113.724,2331.33,MIA
34.2,52180,AGENT,113.02,2331.26,MIA
34.3,52180,AGENT,112.316,2331.19,MIA
34.4,52180,AGENT,111.614,2331.11,MIA
34.5,52180,AGENT,110.913,2331.03,MIA
34.6,52180,AGENT,110.213,2330.94,MIA
34.7,52180,AGENT,109.514,2330.85,MIA
34.8,52180,AGENT,108.816,2330.75,MIA
34.9,52180,AGENT,108.119,2330.64,MIA
35.0,52180,AGENT,107.423,2330.53,MIA
35.1,52180,AGENT,106.728,2330.41,MIA
35.2,52180,AGENT,106.035,2330.29,MIA
35.3,52180,AGENT,105.344,2330.17,MIA
35.4,52180,AGENT,104.656,2330.04,MIA
35.5,52180,AGENT,103.971,2329.91,MIA
35.6,52180,AGENT,103.288,2329.78,MIA
35.7,52180,AGENT,102.611,2329.65,MIA
35.8,52180,AGENT,101.945,2329.52,MIA
35.9,52180,AGENT,101.288,2329.39,MIA
36.0,52180,AGENT,100.64,2329.26,MIA
36.1,52180,AGENT,100.002,2329.13,MIA
36.2,52180,AGENT,99.3733,2329.01,MIA
36.3,52180,AGENT,98.7541,2328.88,MIA
36.4,52180,AGENT,98.1442,2328.76,MIA
36.5,52180,AGENT,97.5435,2328.65,MIA
36.6,52180,AGENT,96.9519,2328.53,MIA
36.7,52180,AGENT,96.3694,2328.43,MIA
36.8,52180,AGENT,95.7921,2328.32,MIA
36.9,52180,AGENT,95.2203,2328.22,MIA
