TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
72.0,52180,AGENT,608.847,3413.24,MIA
72.1,52180,AGENT,609.955,3413.29,MIA
72.2,52180,AGENT,611.063,3413.33,MIA
72.3,52180,AGENT,612.171,3413.38,MIA
72.4,52180,AGENT,613.284,3413.42,MIA
72.5,52180,AGENT,614.402,3413.47,MIA
72.6,52180,AGENT,615.521,3413.51,MIA
72.7,52180,AGENT,616.64,3413.56,MIA
72.8,52180,AGENT,617.759,3413.6,MIA
72.9,52180,AGENT,618.877,3413.64,MIA
73.0,52180,AGENT,619.997,3413.69,MIA
73.1,52180,AGENT,621.116,3413.73,MIA
73.2,52180,AGENT,622.229,3413.77,MIA
73.3,52180,AGENT,623.343,3413.81,MIA
73.4,52180,AGENT,624.468,3413.85,MIA
73.5,52180,AGENT,625.603,3413.89,MIA
73.6,52180,AGENT,626.742,3413.93,MIA
73.7,52180,AGENT,627.882,3413.97,MIA
73.8,52180,AGENT,629.022,3414.01,MIA
73.9,52180,AGENT,630.16,3414.05,MIA
74.0,52180,AGENT,631.292,3414.08,MIA
74.1,52180,AGENT,632.415,3414.12,MIA
74.2,52180,AGENT,633.527,3414.16,MIA
74.3,52180,AGENT,634.629,3414.19,MIA
74.4,52180,AGENT,635.719,3414.23,MIA
74.5,52180,AGENT,636.809,3414.26,MIA
74.6,52180,AGENT,637.91,3414.3,MIA
74.7,52180,AGENT,639.017,3414.33,MIA
74.8,52180,AGENT,640.124,3414.37,MIA
74.9,52180,AGENT,641.23,3414.41,MIA
75.0,52180,AGENT,642.33,3414.44,MIA
75.1,52180,AGENT,643.419,3414.48,MIA
75.2,52180,AGENT,644.499,3414.51,MIA
75.3,52180,AGENT,645.567,3414.55,MIA
75.4,52180,AGENT,646.622,3414.58,MIA
75.5,52180,AGENT,647.666,3414.62,MIA
75.6,52180,AGENT,648.7,3414.65,MIA
75.7,52180,AGENT,649.734,3414.69,MIA
75.8,52180,AGENT,650.78,3414.73,MIA
75.9,52180,AGENT,651.83,3414.77,MIA
76.0,52180,AGENT,652.881,3414.81,MIA
76.1,52180,AGENT,653.929,3414.86,MIA
76.2,52180,AGENT,654.967,3414.91,MIA
76.3,52180,AGENT,655.994,3414.95,MIA
76.4,52180,AGENT,657.015,3415.0,MIA
76.5,52180,AGENT,658.029,3415.06,MIA
76.6,52180,AGENT,659.031,3415.11,MIA
76.7,52180,AGENT,660.023,3415.17,MIA
76.8,52180,AGENT,661.007,3415.22,MIA
76.9,52180,AGENT,661.992,3415.28,MIA
