TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
24.0,52180,AGENT,4468.49,2343.7,PIT,4441.11989073467,1,0,8.0
24.1,52180,AGENT,4467.99,2343.59,PIT,4441.11989073467,1,0,8.0
24.2,52180,AGENT,4467.5,2343.48,PIT,4441.11989073467,1,0,8.0
24.3,52180,AGENT,4467.01,2343.37,PIT,4441.11989073467,1,0,8.0
24.4,52180,AGENT,4466.52,2343.26,PIT,4441.11989073467,1,0,8.0
24.5,52180,AGENT,4466.04,2343.16,PIT,4441.11989073467,1,0,8.0
24.6,52180,AGENT,4465.57,2343.05,PIT,4441.11989073467,1,0,8.0
24.7,52180,AGENT,4465.11,2342.95,PIT,4441.11989073467,1,0,8.0
24.8,52180,AGENT,4464.66,2342.85,PIT,4441.11989073467,1,0,8.0
24.9,52180,AGENT,4464.21,2342.75,PIT,4441.11989073467,1,0,8.0
25.0,52180,AGENT,4463.77,2342.65,PIT,4441.11989073467,1,0,8.0
25.1,52180,AGENT,4463.33,2342.55,PIT,4441.11989073467,1,0,8.0
25.2,52180,AGENT,4462.91,2342.45,PIT,4441.11989073467,1,0,8.0
25.3,52180,AGENT,4462.49,2342.36,PIT,4441.11989073467,1,0,8.0
25.4,52180,AGENT,4462.07,2342.26,PIT,4441.11989073467,1,0,8.0
25.5,52180,AGENT,4461.67,2342.17,PIT,4441.11989073467,1,0,8.0
25.6,52180,AGENT,4461.27,2342.08,PIT,4441.11989073467,1,0,8.0
25.7,52180,AGENT,4460.88,2341.99,PIT,4441.11989073467,1,0,8.0
25.8,52180,AGENT,4460.49,2341.9,PIT,4441.11989073467,1,0,8.0
25.9,52180,AGENT,4460.1,2341.81,PIT,4441.11989073467,1,0,8.0
26.0,52180,AGENT,4459.71,2341.73,PIT,4441.11989073467,1,0,8.0
26.1,52180,AGENT,4459.32,2341.64,PIT,4441.11989073467,1,0,8.0
26.2,52180,AGENT,4458.92,2341.55,PIT,4441.11989073467,1,0,8.0
26.3,52180,AGENT,4458.53,2341.46,PIT,4441.11989073467,1,0,8.0
26.4,52180,AGENT,4458.14,2341.37,PIT,4441.11989073467,1,0,8.0
26.5,52180,AGENT,4457.74,2341.28,PIT,4441.11989073467,1,0,8.0
26.6,52180,AGENT,4457.35,2341.19,PIT,4441.11989073467,1,0,8.0
26.7,52180,AGENT,4456.95,2341.11,PIT,4441.11989073467,1,0,8.0
26.8,52180,AGENT,4456.56,2341.02,PIT,4441.11989073467,1,0,8.0
26.9,52180,AGENT,4456.16,2340.93,PIT,4441.11989073467,1,0,8.0
27.0,52180,AGENT,4455.76,2340.84,PIT,4441.11989073467,1,0,8.0
27.1,52180,AGENT,4455.35,2340.75,PIT,4441.11989073467,1,0,8.0
27.2,52180,AGENT,4454.95,2340.67,PIT,4441.11989073467,1,0,8.0
27.3,52180,AGENT,4454.54,2340.58,PIT,4441.11989073467,1,0,8.0
27.4,52180,AGENT,4454.14,2340.49,PIT,4441.11989073467,1,0,8.0
27.5,52180,AGENT,4453.73,2340.41,PIT,4441.11989073467,1,0,8.0
27.6,52180,AGENT,4453.32,2340.32,PIT,4441.11989073467,1,0,8.0
27.7,52180,AGENT,4452.9,2340.24,PIT,4441.11989073467,1,0,8.0
27.8,52180,AGENT,4452.49,2340.15,PIT,4441.11989073467,1,0,8.0
27.9,52180,AGENT,4452.08,2340.07,PIT,4441.11989073467,1,0,8.0
28.0,52180,AGENT,4451.67,2339.98,PIT,4441.11989073467,1,0,8.0
28.1,52180,AGENT,4451.26,2339.89,PIT,4441.11989073467,1,0,8.0
28.2,52180,AGENT,4450.85,2339.81,PIT,4441.11989073467,1,0,8.0
28.3,52180,AGENT,4450.45,2339.72,PIT,4441.11989073467,1,0,8.0
28.4,52180,AGENT,4450.04,2339.63,PIT,4441.11989073467,1,0,8.0
28.5,52180,AGENT,4449.63,2339.54,PIT,4441.11989073467,1,0,8.0
28.6,52180,AGENT,4449.23,2339.44,PIT,4441.11989073467,1,0,8.0
28.7,52180,AGENT,4448.83,2339.34,PIT,4441.11989073467,1,0,8.0
28.8,52180,AGENT,4448.44,2339.24,PIT,4441.11989073467,1,0,8.0
28.9,52180,AGENT,4448.05,2339.14,PIT,4441.11989073467,1,0,8.0
