TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
58.0,52180,AGENT,2016.68,697.555,PIT
58.1,52180,AGENT,2015.97,696.975,PIT
58.2,52180,AGENT,2015.24,696.386,PIT
58.3,52180,AGENT,2014.51,695.79,PIT
58.4,52180,AGENT,2013.77,695.185,PIT
58.5,52180,AGENT,2013.02,694.572,PIT
58.6,52180,AGENT,2012.27,693.951,PIT
58.7,52180,AGENT,2011.5,693.323,PIT
58.8,52180,AGENT,2010.73,692.687,PIT
58.9,52180,AGENT,2009.95,692.044,PIT
59.0,52180,AGENT,2009.16,691.395,PIT
59.1,52180,AGENT,2008.37,690.739,PIT
59.2,52180,AGENT,2007.56,690.077,PIT
59.3,52180,AGENT,2006.76,689.408,PIT
59.4,52180,AGENT,2005.94,688.733,PIT
59.5,52180,AGENT,2005.12,688.052,PIT
59.6,52180,AGENT,2004.29,687.364,PIT
59.7,52180,AGENT,2003.45,686.669,PIT
59.8,52180,AGENT,2002.61,685.969,PIT
59.9,52180,AGENT,2001.76,685.265,PIT
60.0,52180,AGENT,2000.92,684.561,PIT
60.1,52180,AGENT,2000.07,683.857,PIT
60.2,52180,AGENT,1999.23,683.152,PIT
60.3,52180,AGENT,1998.38,682.448,PIT
60.4,52180,AGENT,1997.53,681.743,PIT
60.5,52180,AGENT,1996.69,681.039,PIT
60.6,52180,AGENT,1995.84,680.334,PIT
60.7,52180,AGENT,1995.0,679.629,PIT
60.8,52180,AGENT,1994.15,678.924,PIT
60.9,52180,AGENT,1993.31,678.219,PIT
61.0,52180,AGENT,1992.46,677.514,PIT
61.1,52180,AGENT,1991.61,676.809,PIT
61.2,52180,AGENT,1990.77,676.104,PIT
61.3,52180,AGENT,1989.92,675.399,PIT
61.4,52180,AGENT,1989.08,674.694,PIT
61.5,52180,AGENT,1988.23,673.989,PIT
61.6,52180,AGENT,1987.39,673.284,PIT
61.7,52180,AGENT,1986.54,672.579,PIT
61.8,52180,AGENT,1985.7,671.874,PIT
61.9,52180,AGENT,1984.85,671.169,PIT
62.0,52180,AGENT,1984.0,670.464,PIT
62.1,52180,AGENT,1983.16,669.759,PIT
62.2,52180,AGENT,1982.31,669.054,PIT
62.3,52180,AGENT,1981.47,668.349,PIT
62.4,52180,AGENT,1980.62,667.644,PIT
62.5,52180,AGENT,1979.78,666.939,PIT
62.6,52180,AGENT,1978.93,666.234,PIT
62.7,52180,AGENT,1978.08,665.529,PIT
62.8,52180,AGENT,1977.24,664.825,PIT
62.9,52180,AGENT,1976.39,664.12,PIT
