TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
92.0,52180,AGENT,2925.84,1479.39,PIT
92.1,52180,AGENT,2925.31,1479.9,PIT
92.2,52180,AGENT,2924.77,1480.41,PIT
92.3,52180,AGENT,2924.23,1480.93,PIT
92.4,52180,AGENT,2923.69,1481.43,PIT
92.5,52180,AGENT,2923.14,1481.95,PIT
92.6,52180,AGENT,2922.58,1482.46,PIT
92.7,52180,AGENT,2922.03,1482.96,PIT
92.8,52180,AGENT,2921.47,1483.47,PIT
92.9,52180,AGENT,2920.9,1483.97,PIT
93.0,52180,AGENT,2920.34,1484.47,PIT
93.1,52180,AGENT,2919.77,1484.97,PIT
93.2,52180,AGENT,2919.2,1485.46,PIT
93.3,52180,AGENT,2918.63,1485.95,PIT
93.4,52180,AGENT,2918.06,1486.44,PIT
93.5,52180,AGENT,2917.49,1486.92,PIT
93.6,52180,AGENT,2916.91,1487.41,PIT
93.7,52180,AGENT,2916.33,1487.89,PIT
93.8,52180,AGENT,2915.75,1488.37,PIT
93.9,52180,AGENT,2915.17,1488.85,PIT
94.0,52180,AGENT,2914.59,1489.32,PIT
94.1,52180,AGENT,2914.01,1489.8,PIT
94.2,52180,AGENT,2913.42,1490.28,PIT
94.3,52180,AGENT,2912.84,1490.75,PIT
94.4,52180,AGENT,2912.25,1491.23,PIT
94.5,52180,AGENT,2911.67,1491.7,PIT
94.6,52180,AGENT,2911.09,1492.18,PIT
94.7,52180,AGENT,2910.5,1492.65,PIT
94.8,52180,AGENT,2909.93,1493.13,PIT
94.9,52180,AGENT,2909.35,1493.6,PIT
95.0,52180,AGENT,2908.79,1494.07,PIT
95.1,52180,AGENT,2908.23,1494.53,PIT
95.2,52180,AGENT,2907.68,1494.99,PIT
95.3,52180,AGENT,2907.14,1495.45,PIT
95.4,52180,AGENT,2906.61,1495.9,PIT
95.5,52180,AGENT,2906.09,1496.34,PIT
95.6,52180,AGENT,2905.58,1496.78,PIT
95.7,52180,AGENT,2905.08,1497.22,PIT
95.8,52180,AGENT,2904.59,1497.66,PIT
95.9,52180,AGENT,2904.11,1498.09,PIT
96.0,52180,AGENT,2903.65,1498.52,PIT
96.1,52180,AGENT,2903.19,1498.94,PIT
96.2,52180,AGENT,2902.74,1499.37,PIT
96.3,52180,AGENT,2902.3,1499.79,PIT
96.4,52180,AGENT,2901.88,1500.2,PIT
96.5,52180,AGENT,2901.46,1500.62,PIT
96.6,52180,AGENT,2901.05,1501.03,PIT
96.7,52180,AGENT,2900.66,1501.43,PIT
96.8,52180,AGENT,2900.27,1501.83,PIT
96.9,52180,AGENT,2899.9,1502.23,PIT
