TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
4.0,52180,AGENT,-109.151,3926.75,MIA,-110.20714061992476,1,1,3.0
4.1,52180,AGENT,-109.128,3925.96,MIA,-110.20714061992476,1,1,3.0
4.2,52180,AGENT,-109.105,3925.18,MIA,-110.20714061992476,1,1,3.0
4.3,52180,AGENT,-109.082,3924.41,MIA,-110.20714061992476,1,1,3.0
4.4,52180,AGENT,-109.06,3923.63,MIA,-110.20714061992476,1,1,3.0
4.5,52180,AGENT,-109.038,3922.86,MIA,-110.20714061992476,1,1,3.0
4.6,52180,AGENT,-109.016,3922.1,MIA,-110.20714061992476,1,1,3.0
4.7,52180,AGENT,-108.995,3921.34,MIA,-110.20714061992476,1,1,3.0
4.8,52180,AGENT,-108.975,3920.6,MIA,-110.20714061992476,1,1,3.0
4.9,52180,AGENT,-108.954,3919.86,MIA,-110.20714061992476,1,1,3.0
5.0,52180,AGENT,-108.935,3919.14,MIA,-110.20714061992476,1,1,3.0
5.1,52180,AGENT,-108.915,3918.42,MIA,-110.20714061992476,1,1,3.0
5.2,52180,AGENT,-108.897,3917.71,MIA,-110.20714061992476,1,1,3.0
5.3,52180,AGENT,-108.878,3917.0,MIA,-110.20714061992476,1,1,3.0
5.4,52180,AGENT,-108.86,3916.3,MIA,-110.20714061992476,1,1,3.0
5.5,52180,AGENT,-108.842,3915.61,MIA,-110.20714061992476,1,1,3.0
5.6,52180,AGENT,-108.825,3914.93,MIA,-110.20714061992476,1,1,3.0
5.7,52180,AGENT,-108.808,3914.25,MIA,-110.20714061992476,1,1,3.0
5.8,52180,AGENT,-108.791,3913.59,MIA,-110.20714061992476,1,1,3.0
5.9,52180,AGENT,-108.775,3912.93,MIA,-110.20714061992476,1,1,3.0
6.0,52180,AGENT,-108.759,3912.28,MIA,-110.20714061992476,1,1,3.0
6.1,52180,AGENT,-108.742,3911.62,MIA,-110.20714061992476,1,1,3.0
6.2,52180,AGENT,-108.726,3910.96,MIA,-110.20714061992476,1,1,3.0
6.3,52180,AGENT,-108.709,3910.3,MIA,-110.20714061992476,1,1,3.0
6.4,52180,AGENT,-108.691,3909.64,MIA,-110.20714061992476,1,1,3.0
6.5,52180,AGENT,-108.673,3908.98,MIA,-110.20714061992476,1,1,3.0
6.6,52180,AGENT,-108.654,3908.32,MIA,-110.20714061992476,1,1,3.0
6.7,52180,AGENT,-108.633,3907.65,MIA,-110.20714061992476,1,1,3.0
6.8,52180,AGENT,-108.609,3906.98,MIA,-110.20714061992476,1,1,3.0
6.9,52180,AGENT,-108.583,3906.31,MIA,-110.20714061992476,1,1,3.0
7.0,52180,AGENT,-108.555,3905.64,MIA,-110.20714061992476,1,1,3.0
7.1,52180,AGENT,-108.523,3904.97,MIA,-110.20714061992476,1,1,3.0
7.2,52180,AGENT,-108.486,3904.3,MIA,-110.20714061992476,1,1,3.0
7.3,52180,AGENT,-108.443,3903.62,MIA,-110.20714061992476,1,1,3.0
7.4,52180,AGENT,-108.394,3902.95,MIA,-110.20714061992476,1,1,3.0
7.5,52180,AGENT,-108.337,3902.28,MIA,-110.20714061992476,1,1,3.0
7.6,52180,AGENT,-108.272,3901.61,MIA,-110.20714061992476,1,1,3.0
7.7,52180,AGENT,-108.198,3900.94,MIA,-110.20714061992476,1,1,3.0
7.8,52180,AGENT,-108.113,3900.27,MIA,-110.20714061992476,1,1,3.0
7.9,52180,AGENT,-108.02,3899.61,MIA,-110.20714061992476,1,1,3.0
8.0,52180,AGENT,-107.919,3898.96,MIA,-110.20714061992476,1,1,3.0
8.1,52180,AGENT,-107.809,3898.32,MIA,-110.20714061992476,1,1,3.0
8.2,52180,AGENT,-107.691,3897.69,MIA,-110.20714061992476,1,1,3.0
8.3,52180,AGENT,-107.564,3897.07,MIA,-110.20714061992476,1,1,3.0
8.4,52180,AGENT,-107.425,3896.46,MIA,-110.20714061992476,1,1,3.0
8.5,52180,AGENT,-107.27,3895.86,MIA,-110.20714061992476,1,1,3.0
8.6,52180,AGENT,-107.098,3895.27,MIA,-110.20714061992476,1,1,3.0
8.7,52180,AGENT,-106.909,3894.69,MIA,-110.20714061992476,1,1,3.0
8.8,52180,AGENT,-106.701,3894.13,MIA,-110.20714061992476,1,1,3.0
8.9,52180,AGENT,-106.474,3893.58,MIA,-110.20714061992476,1,1,3.0
