TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
68.0,52180,AGENT,655.295,2115.83,MIA
68.1,52180,AGENT,655.471,2116.28,MIA
68.2,52180,AGENT,655.635,2116.73,MIA
68.3,52180,AGENT,655.788,2117.19,MIA
68.4,52180,AGENT,655.931,2117.66,MIA
68.5,52180,AGENT,656.063,2118.13,MIA
68.6,52180,AGENT,656.185,2118.62,MIA
68.7,52180,AGENT,656.297,2119.11,MIA
68.8,52180,AGENT,656.398,2119.62,MIA
68.9,52180,AGENT,656.491,2120.14,MIA
69.0,52180,AGENT,656.574,2120.67,MIA
69.1,52180,AGENT,656.648,2121.21,MIA
69.2,52180,AGENT,656.713,2121.76,MIA
69.3,52180,AGENT,656.771,2122.31,MIA
69.4,52180,AGENT,656.82,2122.88,MIA
69.5,52180,AGENT,656.862,2123.46,MIA
69.6,52180,AGENT,656.897,2124.05,MIA
69.7,52180,AGENT,656.926,2124.65,MIA
69.8,52180,AGENT,656.949,2125.25,MIA
69.9,52180,AGENT,656.966,2125.85,MIA
70.0,52180,AGENT,656.978,2126.45,MIA
70.1,52180,AGENT,656.986,2127.06,MIA
70.2,52180,AGENT,656.99,2127.66,MIA
70.3,52180,AGENT,656.99,2128.26,MIA
70.4,52180,AGENT,656.986,2128.86,MIA
70.5,52180,AGENT,656.98,2129.47,MIA
70.6,52180,AGENT,656.971,2130.07,MIA
70.7,52180,AGENT,656.959,2130.67,MIA
70.8,52180,AGENT,656.946,2131.27,MIA
70.9,52180,AGENT,656.93,2131.87,MIA
71.0,52180,AGENT,656.913,2132.48,MIA
71.1,52180,AGENT,656.895,2133.08,MIA
71.2,52180,AGENT,656.875,2133.68,MIA
71.3,52180,AGENT,656.855,2134.28,MIA
71.4,52180,AGENT,656.834,2134.88,MIA
71.5,52180,AGENT,656.812,2135.48,MIA
71.6,52180,AGENT,656.79,2136.09,MIA
71.7,52180,AGENT,656.767,2136.69,MIA
71.8,52180,AGENT,656.744,2137.29,MIA
71.9,52180,AGENT,656.721,2137.89,MIA
72.0,52180,AGENT,656.698,2138.49,MIA
72.1,52180,AGENT,656.675,2139.09,MIA
72.2,52180,AGENT,656.652,2139.69,MIA
72.3,52180,AGENT,656.63,2140.3,MIA
72.4,52180,AGENT,656.607,2140.9,MIA
72.5,52180,AGENT,656.585,2141.5,MIA
72.6,52180,AGENT,656.563,2142.1,MIA
72.7,52180,AGENT,656.542,2142.7,MIA
72.8,52180,AGENT,656.521,2143.3,MIA
72.9,52180,AGENT,656.5,2143.91,MIA
