TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
8.0,52180,AGENT,252.213,2320.16,MIA
8.1,52180,AGENT,252.392,2320.83,MIA
8.2,52180,AGENT,252.57,2321.49,MIA
8.3,52180,AGENT,252.747,2322.15,MIA
8.4,52180,AGENT,252.922,2322.81,MIA
8.5,52180,AGENT,253.096,2323.47,MIA
8.6,52180,AGENT,253.266,2324.14,MIA
8.7,52180,AGENT,253.431,2324.82,MIA
8.8,52180,AGENT,253.587,2325.52,MIA
8.9,52180,AGENT,253.735,2326.21,MIA
9.0,52180,AGENT,253.872,2326.91,MIA
9.1,52180,AGENT,254.0,2327.6,MIA
9.2,52180,AGENT,254.118,2328.29,MIA
9.3,52180,AGENT,254.224,2328.96,MIA
9.4,52180,AGENT,254.316,2329.63,MIA
9.5,52180,AGENT,254.392,2330.29,MIA
9.6,52180,AGENT,254.45,2330.93,MIA
9.7,52180,AGENT,254.49,2331.57,MIA
9.8,52180,AGENT,254.511,2332.19,MIA
9.9,52180,AGENT,254.511,2332.8,MIA
10.0,52180,AGENT,254.49,2333.39,MIA
10.1,52180,AGENT,254.443,2333.97,MIA
10.2,52180,AGENT,254.365,2334.54,MIA
10.3,52180,AGENT,254.258,2335.09,MIA
10.4,52180,AGENT,254.122,2335.62,MIA
10.5,52180,AGENT,253.953,2336.14,MIA
10.6,52180,AGENT,253.749,2336.64,MIA
10.7,52180,AGENT,253.51,2337.12,MIA
10.8,52180,AGENT,253.24,2337.58,MIA
10.9,52180,AGENT,252.938,2338.03,MIA
11.0,52180,AGENT,252.609,2338.45,MIA
11.1,52180,AGENT,252.252,2338.85,MIA
11.2,52180,AGENT,251.87,2339.24,MIA
11.3,52180,AGENT,251.464,2339.6,MIA
11.4,52180,AGENT,251.036,2339.94,MIA
11.5,52180,AGENT,250.587,2340.26,MIA
11.6,52180,AGENT,250.119,2340.55,MIA
11.7,52180,AGENT,249.633,2340.83,MIA
11.8,52180,AGENT,249.129,2341.09,MIA
11.9,52180,AGENT,248.609,2341.32,MIA
12.0,52180,AGENT,248.074,2341.54,MIA
12.1,52180,AGENT,247.524,2341.74,MIA
12.2,52180,AGENT,246.961,2341.92,MIA
12.3,52180,AGENT,246.384,2342.08,MIA
12.4,52180,AGENT,245.795,2342.23,MIA
12.5,52180,AGENT,245.193,2342.36,MIA
12.6,52180,AGENT,244.58,2342.47,MIA
12.7,52180,AGENT,243.955,2342.57,MIA
12.8,52180,AGENT,243.319,2342.65,MIA
12.9,52180,AGENT,242.673,2342.73,MIA
