TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
24.0,52180,AGENT,-37.2995,2631.84,MIA
24.1,52180,AGENT,-37.3334,2632.94,MIA
24.2,52180,AGENT,-37.367,2634.05,MIA
24.3,52180,AGENT,-37.4003,2635.15,MIA
24.4,52180,AGENT,-37.4333,2636.25,MIA
24.5,52180,AGENT,-37.4661,2637.36,MIA
24.6,52180,AGENT,-37.4985,2638.46,MIA
24.7,52180,AGENT,-37.5308,2639.57,MIA
24.8,52180,AGENT,-37.5628,2640.67,MIA
24.9,52180,AGENT,-37.5946,2641.77,MIA
25.0,52180,AGENT,-37.6261,2642.88,MIA
25.1,52180,AGENT,-37.6574,2643.98,MIA
25.2,52180,AGENT,-37.6885,2645.09,MIA
25.3,52180,AGENT,-37.7195,2646.19,MIA
25.4,52180,AGENT,-37.7504,2647.29,MIA
25.5,52180,AGENT,-37.7812,2648.4,MIA
25.6,52180,AGENT,-37.8119,2649.5,MIA
25.7,52180,AGENT,-37.8426,2650.61,MIA
25.8,52180,AGENT,-37.8734,2651.71,MIA
25.9,52180,AGENT,-37.9042,2652.81,MIA
26.0,52180,AGENT,-37.9351,2653.92,MIA
26.1,52180,AGENT,-37.9662,2655.02,MIA
26.2,52180,AGENT,-37.9973,2656.13,MIA
26.3,52180,AGENT,-38.0285,2657.23,MIA
26.4,52180,AGENT,-38.06,2658.33,MIA
26.5,52180,AGENT,-38.0916,2659.44,MIA
26.6,52180,AGENT,-38.1234,2660.54,MIA
26.7,52180,AGENT,-38.1554,2661.65,MIA
26.8,52180,AGENT,-38.1877,2662.75,MIA
26.9,52180,AGENT,-38.2202,2663.86,MIA
27.0,52180,AGENT,-38.2529,2664.96,MIA
27.1,52180,AGENT,-38.286,2666.06,MIA
27.2,52180,AGENT,-38.3192,2667.17,MIA
27.3,52180,AGENT,-38.3527,2668.27,MIA
27.4,52180,AGENT,-38.3862,2669.37,MIA
27.5,52180,AGENT,-38.4195,2670.46,MIA
27.6,52180,AGENT,-38.4527,2671.54,MIA
27.7,52180,AGENT,-38.4857,2672.61,MIA
27.8,52180,AGENT,-38.5186,2673.67,MIA
27.9,52180,AGENT,-38.5513,2674.72,MIA
28.0,52180,AGENT,-38.5837,2675.77,MIA
28.1,52180,AGENT,-38.6158,2676.8,MIA
28.2,52180,AGENT,-38.6476,2677.82,MIA
28.3,52180,AGENT,-38.6791,2678.82,MIA
28.4,52180,AGENT,-38.7102,2679.82,MIA
28.5,52180,AGENT,-38.741,2680.81,MIA
28.6,52180,AGENT,-38.7715,2681.78,MIA
28.7,52180,AGENT,-38.8016,2682.74,MIA
28.8,52180,AGENT,-38.8314,2683.7,MIA
28.9,52180,AGENT,-38.8608,2684.64,MIA
