TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
68.0,52180,AGENT,728.883,1578.98,MIA
68.1,52180,AGENT,728.855,1578.28,MIA
68.2,52180,AGENT,728.828,1577.57,MIA
68.3,52180,AGENT,728.8,1576.85,MIA
68.4,52180,AGENT,728.773,1576.14,MIA
68.5,52180,AGENT,728.745,1575.43,MIA
68.6,52180,AGENT,728.718,1574.72,MIA
68.7,52180,AGENT,728.691,1574.01,MIA
68.8,52180,AGENT,728.663,1573.3,MIA
68.9,52180,AGENT,728.636,1572.59,MIA
69.0,52180,AGENT,728.61,1571.87,MIA
69.1,52180,AGENT,728.583,1571.16,MIA
69.2,52180,AGENT,728.556,1570.45,MIA
69.3,52180,AGENT,728.529,1569.74,MIA
69.4,52180,AGENT,728.503,1569.03,MIA
69.5,52180,AGENT,728.477,1568.32,MIA
69.6,52180,AGENT,728.451,1567.61,MIA
69.7,52180,AGENT,728.425,1566.9,MIA
69.8,52180,AGENT,728.399,1566.18,MIA
69.9,52180,AGENT,728.373,1565.47,MIA
70.0,52180,AGENT,728.347,1564.76,MIA
70.1,52180,AGENT,728.322,1564.05,MIA
70.2,52180,AGENT,728.297,1563.34,MIA
70.3,52180,AGENT,728.271,1562.63,MIA
70.4,52180,AGENT,728.246,1561.92,MIA
70.5,52180,AGENT,728.221,1561.2,MIA
70.6,52180,AGENT,728.196,1560.49,MIA
70.7,52180,AGENT,728.171,1559.78,MIA
70.8,52180,AGENT,728.146,1559.07,MIA
70.9,52180,AGENT,728.121,1558.36,MIA
71.0,52180,AGENT,728.096,1557.65,MIA
71.1,52180,AGENT,728.071,1556.94,MIA
71.2,52180,AGENT,728.046,1556.23,MIA
71.3,52180,AGENT,728.02,1555.51,MIA
71.4,52180,AGENT,727.995,1554.8,MIA
71.5,52180,AGENT,727.969,1554.09,MIA
71.6,52180,AGENT,727.943,1553.38,MIA
71.7,52180,AGENT,727.916,1552.67,MIA
71.8,52180,AGENT,727.889,1551.96,MIA
71.9,52180,AGENT,727.862,1551.25,MIA
72.0,52180,AGENT,727.834,1550.53,MIA
72.1,52180,AGENT,727.806,1549.82,MIA
72.2,52180,AGENT,727.777,1549.11,MIA
72.3,52180,AGENT,727.748,1548.4,MIA
72.4,52180,AGENT,727.718,1547.69,MIA
72.5,52180,AGENT,727.687,1546.98,MIA
72.6,52180,AGENT,727.656,1546.27,MIA
72.7,52180,AGENT,727.624,1545.56,MIA
72.8,52180,AGENT,727.59,1544.85,MIA
72.9,52180,AGENT,727.557,1544.13,MIA
