TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
42.0,52180,AGENT,342.079,2709.25,MIA,283.1020741980756,0,0,1.0
42.1,52180,AGENT,341.578,2709.19,MIA,283.1020741980756,0,0,1.0
42.2,52180,AGENT,341.077,2709.14,MIA,283.1020741980756,0,0,1.0
42.3,52180,AGENT,340.576,2709.08,MIA,283.1020741980756,0,0,1.0
42.4,52180,AGENT,340.075,2709.03,MIA,283.1020741980756,0,0,1.0
42.5,52180,AGENT,339.574,2708.98,MIA,283.1020741980756,0,0,1.0
42.6,52180,AGENT,339.073,2708.92,MIA,283.1020741980756,0,0,1.0
42.7,52180,AGENT,338.572,2708.87,MIA,283.1020741980756,0,0,1.0
42.8,52180,AGENT,338.07,2708.82,MIA,283.1020741980756,0,0,1.0
42.9,52180,AGENT,337.569,2708.78,MIA,283.1020741980756,0,0,1.0
43.0,52180,AGENT,337.067,2708.73,MIA,283.1020741980756,0,0,1.0
43.1,52180,AGENT,336.565,2708.68,MIA,283.1020741980756,0,0,1.0
43.2,52180,AGENT,336.063,2708.64,MIA,283.1020741980756,0,0,1.0
43.3,52180,AGENT,335.562,2708.59,MIA,283.1020741980756,0,0,1.0
43.4,52180,AGENT,335.06,2708.55,MIA,283.1020741980756,0,0,1.0
43.5,52180,AGENT,334.557,2708.51,MIA,283.1020741980756,0,0,1.0
43.6,52180,AGENT,334.055,2708.46,MIA,283.1020741980756,0,0,1.0
43.7,52180,AGENT,333.553,2708.42,MIA,283.1020741980756,0,0,1.0
43.8,52180,AGENT,333.051,2708.39,MIA,283.1020741980756,0,0,1.0
43.9,52180,AGENT,332.548,2708.35,MIA,283.1020741980756,0,0,1.0
44.0,52180,AGENT,332.046,2708.31,MIA,283.1020741980756,0,0,1.0
44.1,52180,AGENT,331.543,2708.27,MIA,283.1020741980756,0,0,1.0
44.2,52180,AGENT,331.041,2708.24,MIA,283.1020741980756,0,0,1.0
44.3,52180,AGENT,330.538,2708.2,MIA,283.1020741980756,0,0,1.0
44.4,52180,AGENT,330.035,2708.17,MIA,283.1020741980756,0,0,1.0
44.5,52180,AGENT,329.533,2708.14,MIA,283.1020741980756,0,0,1.0
44.6,52180,AGENT,329.03,2708.11,MIA,283.1020741980756,0,0,1.0
44.7,52180,AGENT,328.527,2708.08,MIA,283.1020741980756,0,0,1.0
44.8,52180,AGENT,328.024,2708.05,MIA,283.1020741980756,0,0,1.0
44.9,52180,AGENT,327.521,2708.02,MIA,283.1020741980756,0,0,1.0
45.0,52180,AGENT,327.018,2707.99,MIA,283.1020741980756,0,0,1.0
45.1,52180,AGENT,326.515,2707.96,MIA,283.1020741980756,0,0,1.0
45.2,52180,AGENT,326.012,2707.94,MIA,283.1020741980756,0,0,1.0
45.3,52180,AGENT,325.509,2707.91,MIA,283.1020741980756,0,0,1.0
45.4,52180,AGENT,325.006,2707.89,MIA,283.1020741980756,0,0,1.0
45.5,52180,AGENT,324.503,2707.86,MIA,283.1020741980756,0,0,1.0
45.6,52180,AGENT,324.0,2707.84,MIA,283.1020741980756,0,0,1.0
45.7,52180,AGENT,323.497,2707.81,MIA,283.1020741980756,0,0,1.0
45.8,52180,AGENT,322.993,2707.79,MIA,283.1020741980756,0,0,1.0
45.9,52180,AGENT,322.49,2707.77,MIA,283.1020741980756,0,0,1.0
46.0,52180,AGENT,321.987,2707.75,MIA,283.1020741980756,0,0,1.0
46.1,52180,AGENT,321.484,2707.73,MIA,283.1020741980756,0,0,1.0
46.2,52180,AGENT,320.98,2707.71,MIA,283.1020741980756,0,0,1.0
46.3,52180,AGENT,320.477,2707.69,MIA,283.1020741980756,0,0,1.0
46.4,52180,AGENT,319.974,2707.67,MIA,283.1020741980756,0,0,1.0
46.5,52180,AGENT,319.47,2707.65,MIA,283.1020741980756,0,0,1.0
46.6,52180,AGENT,318.967,2707.63,MIA,283.1020741980756,0,0,1.0
46.7,52180,AGENT,318.464,2707.61,MIA,283.1020741980756,0,0,1.0
46.8,52180,AGENT,317.96,2707.59,MIA,283.1020741980756,0,0,1.0
46.9,52180,AGENT,317.457,2707.57,MIA,283.1020741980756,0,0,1.0
