TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
44.0,52180,AGENT,3184.02,1903.59,PIT
44.1,52180,AGENT,3184.95,1902.58,PIT
44.2,52180,AGENT,3185.88,1901.57,PIT
44.3,52180,AGENT,3186.82,1900.55,PIT
44.4,52180,AGENT,3187.75,1899.54,PIT
44.5,52180,AGENT,3188.68,1898.54,PIT
44.6,52180,AGENT,3189.62,1897.52,PIT
44.7,52180,AGENT,3190.56,1896.51,PIT
44.8,52180,AGENT,3191.51,1895.49,PIT
44.9,52180,AGENT,3192.45,1894.48,PIT
45.0,52180,AGENT,3193.4,1893.46,PIT
45.1,52180,AGENT,3194.35,1892.43,PIT
45.2,52180,AGENT,3195.32,1891.4,PIT
45.3,52180,AGENT,3196.28,1890.36,PIT
45.4,52180,AGENT,3197.25,1889.33,PIT
45.5,52180,AGENT,3198.21,1888.29,PIT
45.6,52180,AGENT,3199.18,1887.26,PIT
45.7,52180,AGENT,3200.15,1886.22,PIT
45.8,52180,AGENT,3201.11,1885.19,PIT
45.9,52180,AGENT,3202.07,1884.15,PIT
46.0,52180,AGENT,3203.04,1883.12,PIT
46.1,52180,AGENT,3204.0,1882.08,PIT
46.2,52180,AGENT,3204.97,1881.05,PIT
46.3,52180,AGENT,3205.93,1880.01,PIT
46.4,52180,AGENT,3206.9,1878.97,PIT
46.5,52180,AGENT,3207.87,1877.93,PIT
46.6,52180,AGENT,3208.83,1876.89,PIT
46.7,52180,AGENT,3209.78,1875.86,PIT
46.8,52180,AGENT,3210.73,1874.84,PIT
46.9,52180,AGENT,3211.67,1873.82,PIT
47.0,52180,AGENT,3212.61,1872.81,PIT
47.1,52180,AGENT,3213.54,1871.81,PIT
47.2,52180,AGENT,3214.46,1870.82,PIT
47.3,52180,AGENT,3215.37,1869.83,PIT
47.4,52180,AGENT,3216.27,1868.86,PIT
47.5,52180,AGENT,3217.17,1867.89,PIT
47.6,52180,AGENT,3218.06,1866.93,PIT
47.7,52180,AGENT,3218.94,1865.98,PIT
47.8,52180,AGENT,3219.8,1865.04,PIT
47.9,52180,AGENT,3220.65,1864.13,PIT
48.0,52180,AGENT,3221.49,1863.23,PIT
48.1,52180,AGENT,3222.31,1862.34,PIT
48.2,52180,AGENT,3223.12,1861.47,PIT
48.3,52180,AGENT,3223.92,1860.62,PIT
48.4,52180,AGENT,3224.7,1859.78,PIT
48.5,52180,AGENT,3225.47,1858.96,PIT
48.6,52180,AGENT,3226.22,1858.15,PIT
48.7,52180,AGENT,3226.96,1857.36,PIT
48.8,52180,AGENT,3227.69,1856.59,PIT
48.9,52180,AGENT,3228.4,1855.83,PIT
