TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
22.0,52180,AGENT,1078.42,29.1104,PIT,926.6032953275716,0,1,4.0
22.1,52180,AGENT,1079.12,29.0812,PIT,926.6032953275716,0,1,4.0
22.2,52180,AGENT,1079.82,29.0524,PIT,926.6032953275716,0,1,4.0
22.3,52180,AGENT,1080.53,29.0238,PIT,926.6032953275716,0,1,4.0
22.4,52180,AGENT,1081.23,28.9954,PIT,926.6032953275716,0,1,4.0
22.5,52180,AGENT,1081.93,28.9674,PIT,926.6032953275716,0,1,4.0
22.6,52180,AGENT,1082.63,28.9395,PIT,926.6032953275716,0,1,4.0
22.7,52180,AGENT,1083.33,28.9119,PIT,926.6032953275716,0,1,4.0
22.8,52180,AGENT,1084.03,28.8845,PIT,926.6032953275716,0,1,4.0
22.9,52180,AGENT,1084.73,28.8573,PIT,926.6032953275716,0,1,4.0
23.0,52180,AGENT,1085.44,28.8302,PIT,926.6032953275716,0,1,4.0
23.1,52180,AGENT,1086.14,28.8033,PIT,926.6032953275716,0,1,4.0
23.2,52180,AGENT,1086.84,28.7765,PIT,926.6032953275716,0,1,4.0
23.3,52180,AGENT,1087.54,28.7499,PIT,926.6032953275716,0,1,4.0
23.4,52180,AGENT,1088.24,28.7234,PIT,926.6032953275716,0,1,4.0
23.5,52180,AGENT,1088.94,28.697,PIT,926.6032953275716,0,1,4.0
23.6,52180,AGENT,1089.64,28.6706,PIT,926.6032953275716,0,1,4.0
23.7,52180,AGENT,1090.35,28.6444,PIT,926.6032953275716,0,1,4.0
23.8,52180,AGENT,1091.05,28.6182,PIT,926.6032953275716,0,1,4.0
23.9,52180,AGENT,1091.75,28.5922,PIT,926.6032953275716,0,1,4.0
24.0,52180,AGENT,1092.45,28.5662,PIT,926.6032953275716,0,1,4.0
24.1,52180,AGENT,1093.15,28.5402,PIT,926.6032953275716,0,1,4.0
24.2,52180,AGENT,1093.85,28.5144,PIT,926.6032953275716,0,1,4.0
24.3,52180,AGENT,1094.56,28.4886,PIT,926.6032953275716,0,1,4.0
24.4,52180,AGENT,1095.26,28.4628,PIT,926.6032953275716,0,1,4.0
24.5,52180,AGENT,1095.96,28.4372,PIT,926.6032953275716,0,1,4.0
24.6,52180,AGENT,1096.66,28.4115,PIT,926.6032953275716,0,1,4.0
24.7,52180,AGENT,1097.36,28.386,PIT,926.6032953275716,0,1,4.0
24.8,52180,AGENT,1098.06,28.3605,PIT,926.6032953275716,0,1,4.0
24.9,52180,AGENT,1098.76,28.335,PIT,926.6032953275716,0,1,4.0
25.0,52180,AGENT,1099.47,28.3096,PIT,926.6032953275716,0,1,4.0
25.1,52180,AGENT,1100.17,28.2843,PIT,926.6032953275716,0,1,4.0
25.2,52180,AGENT,1100.87,28.259,PIT,926.6032953275716,0,1,4.0
25.3,52180,AGENT,1101.57,28.2339,PIT,926.6032953275716,0,1,4.0
25.4,52180,AGENT,1102.27,28.2087,PIT,926.6032953275716,0,1,4.0
25.5,52180,AGENT,1102.97,28.1837,PIT,926.6032953275716,0,1,4.0
25.6,52180,AGENT,1103.68,28.1587,PIT,926.6032953275716,0,1,4.0
25.7,52180,AGENT,1104.38,28.1337,PIT,926.6032953275716,0,1,4.0
25.8,52180,AGENT,1105.08,28.1088,PIT,926.6032953275716,0,1,4.0
25.9,52180,AGENT,1105.78,28.0838,PIT,926.6032953275716,0,1,4.0
26.0,52180,AGENT,1106.48,28.0589,PIT,926.6032953275716,0,1,4.0
26.1,52180,AGENT,1107.18,28.0341,PIT,926.6032953275716,0,1,4.0
26.2,52180,AGENT,1107.88,28.0092,PIT,926.6032953275716,0,1,4.0
26.3,52180,AGENT,1108.59,27.9843,PIT,926.6032953275716,0,1,4.0
26.4,52180,AGENT,1109.29,27.9595,PIT,926.6032953275716,0,1,4.0
26.5,52180,AGENT,1109.99,27.9346,PIT,926.6032953275716,0,1,4.0
26.6,52180,AGENT,1110.69,27.9096,PIT,926.6032953275716,0,1,4.0
26.7,52180,AGENT,1111.39,27.8846,PIT,926.6032953275716,0,1,4.0
26.8,52180,AGENT,1112.09,27.8595,PIT,926.6032953275716,0,1,4.0
26.9,52180,AGENT,1112.8,27.8343,PIT,926.6032953275716,0,1,4.0
