TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
84.0,52180,AGENT,4095.47,2274.09,PIT
84.1,52180,AGENT,4094.88,2274.01,PIT
84.2,52180,AGENT,4094.28,2273.93,PIT
84.3,52180,AGENT,4093.69,2273.85,PIT
84.4,52180,AGENT,4093.09,2273.77,PIT
84.5,52180,AGENT,4092.5,2273.7,PIT
84.6,52180,AGENT,4091.9,2273.62,PIT
84.7,52180,AGENT,4091.31,2273.54,PIT
84.8,52180,AGENT,4090.72,2273.46,PIT
84.9,52180,AGENT,4090.12,2273.38,PIT
85.0,52180,AGENT,4089.53,2273.3,PIT
85.1,52180,AGENT,4088.93,2273.22,PIT
85.2,52180,AGENT,4088.34,2273.14,PIT
85.3,52180,AGENT,4087.74,2273.06,PIT
85.4,52180,AGENT,4087.15,2272.98,PIT
85.5,52180,AGENT,4086.55,2272.9,PIT
85.6,52180,AGENT,4085.96,2272.82,PIT
85.7,52180,AGENT,4085.36,2272.74,PIT
85.8,52180,AGENT,4084.77,2272.66,PIT
85.9,52180,AGENT,4084.18,2272.58,PIT
86.0,52180,AGENT,4083.58,2272.5,PIT
86.1,52180,AGENT,4082.99,2272.42,PIT
86.2,52180,AGENT,4082.39,2272.34,PIT
86.3,52180,AGENT,4081.8,2272.26,PIT
86.4,52180,AGENT,4081.2,2272.18,PIT
86.5,52180,AGENT,4080.61,2272.1,PIT
86.6,52180,AGENT,4080.01,2272.02,PIT
86.7,52180,AGENT,4079.42,2271.94,PIT
86.8,52180,AGENT,4078.83,2271.86,PIT
86.9,52180,AGENT,4078.23,2271.78,PIT
87.0,52180,AGENT,4077.64,2271.7,PIT
87.1,52180,AGENT,4077.04,2271.62,PIT
87.2,52180,AGENT,4076.45,2271.54,PIT
87.3,52180,AGENT,4075.85,2271.46,PIT
87.4,52180,AGENT,4075.26,2271.38,PIT
87.5,52180,AGENT,4074.66,2271.3,PIT
87.6,52180,AGENT,4074.07,2271.22,PIT
87.7,52180,AGENT,4073.48,2271.14,PIT
87.8,52180,AGENT,4072.88,2271.06,PIT
87.9,52180,AGENT,4072.29,2270.98,PIT
88.0,52180,AGENT,4071.69,2270.9,PIT
88.1,52180,AGENT,4071.1,2270.82,PIT
88.2,52180,AGENT,4070.5,2270.74,PIT
88.3,52180,AGENT,4069.91,2270.66,PIT
88.4,52180,AGENT,4069.31,2270.58,PIT
88.5,52180,AGENT,4068.72,2270.5,PIT
88.6,52180,AGENT,4068.12,2270.42,PIT
88.7,52180,AGENT,4067.53,2270.34,PIT
88.8,52180,AGENT,4066.94,2270.26,PIT
88.9,52180,AGENT,4066.34,2270.18,PIT
