TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
28.0,52180,AGENT,310.451,3493.65,MIA
28.1,52180,AGENT,310.599,3494.45,MIA
28.2,52180,AGENT,310.749,3495.27,MIA
28.3,52180,AGENT,310.902,3496.09,MIA
28.4,52180,AGENT,311.056,3496.93,MIA
28.5,52180,AGENT,311.213,3497.77,MIA
28.6,52180,AGENT,311.373,3498.62,MIA
28.7,52180,AGENT,311.535,3499.48,MIA
28.8,52180,AGENT,311.7,3500.35,MIA
28.9,52180,AGENT,311.867,3501.23,MIA
29.0,52180,AGENT,312.036,3502.12,MIA
29.1,52180,AGENT,312.206,3503.0,MIA
29.2,52180,AGENT,312.376,3503.88,MIA
29.3,52180,AGENT,312.547,3504.77,MIA
29.4,52180,AGENT,312.718,3505.65,MIA
29.5,52180,AGENT,312.891,3506.54,MIA
29.6,52180,AGENT,313.064,3507.42,MIA
29.7,52180,AGENT,313.237,3508.3,MIA
29.8,52180,AGENT,313.412,3509.18,MIA
29.9,52180,AGENT,313.587,3510.07,MIA
30.0,52180,AGENT,313.763,3510.95,MIA
30.1,52180,AGENT,313.939,3511.83,MIA
30.2,52180,AGENT,314.116,3512.72,MIA
30.3,52180,AGENT,314.293,3513.6,MIA
30.4,52180,AGENT,314.471,3514.48,MIA
30.5,52180,AGENT,314.649,3515.36,MIA
30.6,52180,AGENT,314.828,3516.24,MIA
30.7,52180,AGENT,315.007,3517.13,MIA
30.8,52180,AGENT,315.187,3518.01,MIA
30.9,52180,AGENT,315.366,3518.89,MIA
31.0,52180,AGENT,315.547,3519.77,MIA
31.1,52180,AGENT,315.727,3520.65,MIA
31.2,52180,AGENT,315.908,3521.54,MIA
31.3,52180,AGENT,316.089,3522.42,MIA
31.4,52180,AGENT,316.27,3523.3,MIA
31.5,52180,AGENT,316.45,3524.18,MIA
31.6,52180,AGENT,316.628,3525.04,MIA
31.7,52180,AGENT,316.805,3525.9,MIA
31.8,52180,AGENT,316.98,3526.75,MIA
31.9,52180,AGENT,317.153,3527.59,MIA
32.0,52180,AGENT,317.324,3528.42,MIA
32.1,52180,AGENT,317.493,3529.24,MIA
32.2,52180,AGENT,317.661,3530.05,MIA
32.3,52180,AGENT,317.827,3530.86,MIA
32.4,52180,AGENT,317.991,3531.65,MIA
32.5,52180,AGENT,318.154,3532.44,MIA
32.6,52180,AGENT,318.314,3533.21,MIA
32.7,52180,AGENT,318.473,3533.98,MIA
32.8,52180,AGENT,318.629,3534.74,MIA
32.9,52180,AGENT,318.783,3535.48,MIA
