TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
6.0,52180,AGENT,494.075,3051.36,MIA,342.79240211856086,0,1,7.0
6.1,52180,AGENT,493.567,3051.7,MIA,342.79240211856086,0,1,7.0
6.2,52180,AGENT,493.06,3052.04,MIA,342.79240211856086,0,1,7.0
6.3,52180,AGENT,492.552,3052.37,MIA,342.79240211856086,0,1,7.0
6.4,52180,AGENT,492.044,3052.71,MIA,342.79240211856086,0,1,7.0
6.5,52180,AGENT,491.536,3053.05,MIA,342.79240211856086,0,1,7.0
6.6,52180,AGENT,491.028,3053.38,MIA,342.79240211856086,0,1,7.0
6.7,52180,AGENT,490.521,3053.72,MIA,342.79240211856086,0,1,7.0
6.8,52180,AGENT,490.013,3054.06,MIA,342.79240211856086,0,1,7.0
6.9,52180,AGENT,489.506,3054.4,MIA,342.79240211856086,0,1,7.0
7.0,52180,AGENT,488.998,3054.73,MIA,342.79240211856086,0,1,7.0
7.1,52180,AGENT,488.49,3055.07,MIA,342.79240211856086,0,1,7.0
7.2,52180,AGENT,487.983,3055.41,MIA,342.79240211856086,0,1,7.0
7.3,52180,AGENT,487.475,3055.75,MIA,342.79240211856086,0,1,7.0
7.4,52180,AGENT,486.968,3056.08,MIA,342.79240211856086,0,1,7.0
7.5,52180,AGENT,486.461,3056.42,MIA,342.79240211856086,0,1,7.0
7.6,52180,AGENT,485.953,3056.76,MIA,342.79240211856086,0,1,7.0
7.7,52180,AGENT,485.446,3057.1,MIA,342.79240211856086,0,1,7.0
7.8,52180,AGENT,484.938,3057.43,MIA,342.79240211856086,0,1,7.0
7.9,52180,AGENT,484.431,3057.77,MIA,342.79240211856086,0,1,7.0
8.0,52180,AGENT,483.924,3058.11,MIA,342.79240211856086,0,1,7.0
8.1,52180,AGENT,483.417,3058.45,MIA,342.79240211856086,0,1,7.0
8.2,52180,AGENT,482.909,3058.79,MIA,342.79240211856086,0,1,7.0
8.3,52180,AGENT,482.402,3059.12,MIA,342.79240211856086,0,1,7.0
8.4,52180,AGENT,481.895,3059.46,MIA,342.79240211856086,0,1,7.0
8.5,52180,AGENT,481.388,3059.8,MIA,342.79240211856086,0,1,7.0
8.6,52180,AGENT,480.881,3060.14,MIA,342.79240211856086,0,1,7.0
8.7,52180,AGENT,480.373,3060.48,MIA,342.79240211856086,0,1,7.0
8.8,52180,AGENT,479.866,3060.81,MIA,342.79240211856086,0,1,7.0
8.9,52180,AGENT,479.359,3061.15,MIA,342.79240211856086,0,1,7.0
9.0,52180,AGENT,478.852,3061.49,MIA,342.79240211856086,0,1,7.0
9.1,52180,AGENT,478.345,3061.83,MIA,342.79240211856086,0,1,7.0
9.2,52180,AGENT,477.838,3062.17,MIA,342.79240211856086,0,1,7.0
9.3,52180,AGENT,477.331,3062.51,MIA,342.79240211856086,0,1,7.0
9.4,52180,AGENT,476.824,3062.84,MIA,342.79240211856086,0,1,7.0
9.5,52180,AGENT,476.317,3063.18,MIA,342.79240211856086,0,1,7.0
9.6,52180,AGENT,475.81,3063.52,MIA,342.79240211856086,0,1,7.0
9.7,52180,AGENT,475.303,3063.86,MIA,342.79240211856086,0,1,7.0
9.8,52180,AGENT,474.796,3064.2,MIA,342.79240211856086,0,1,7.0
9.9,52180,AGENT,474.288,3064.53,MIA,342.79240211856086,0,1,7.0
10.0,52180,AGENT,473.781,3064.87,MIA,342.79240211856086,0,1,7.0
10.1,52180,AGENT,473.274,3065.21,MIA,342.79240211856086,0,1,7.0
10.2,52180,AGENT,472.767,3065.55,MIA,342.79240211856086,0,1,7.0
10.3,52180,AGENT,472.26,3065.89,MIA,342.79240211856086,0,1,7.0
10.4,52180,AGENT,471.753,3066.22,MIA,342.79240211856086,0,1,7.0
10.5,52180,AGENT,471.245,3066.56,MIA,342.79240211856086,0,1,7.0
10.6,52180,AGENT,470.738,3066.9,MIA,342.79240211856086,0,1,7.0
10.7,52180,AGENT,470.231,3067.24,MIA,342.79240211856086,0,1,7.0
10.8,52180,AGENT,469.723,3067.58,MIA,342.79240211856086,0,1,7.0
10.9,52180,AGENT,469.216,3067.91,MIA,342.79240211856086,0,1,7.0
