TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,REF_xmin,AUGMENT_TYPE,AUGMENT_DIRECTION,ATTACK_POWER_TYPE
2.0,52180,AGENT,-50.4479,2908.37,MIA,-62.44282116327668,0,1,5.0
2.1,52180,AGENT,-49.8481,2908.39,MIA,-62.44282116327668,0,1,5.0
2.2,52180,AGENT,-49.2484,2908.41,MIA,-62.44282116327668,0,1,5.0
2.3,52180,AGENT,-48.6486,2908.42,MIA,-62.44282116327668,0,1,5.0
2.4,52180,AGENT,-48.0489,2908.44,MIA,-62.44282116327668,0,1,5.0
2.5,52180,AGENT,-47.4491,2908.46,MIA,-62.44282116327668,0,1,5.0
2.6,52180,AGENT,-46.8494,2908.48,MIA,-62.44282116327668,0,1,5.0
2.7,52180,AGENT,-46.2497,2908.49,MIA,-62.44282116327668,0,1,5.0
2.8,52180,AGENT,-45.6496,2908.51,MIA,-62.44282116327668,0,1,5.0
2.9,52180,AGENT,-45.0489,2908.53,MIA,-62.44282116327668,0,1,5.0
3.0,52180,AGENT,-44.4488,2908.55,MIA,-62.44282116327668,0,1,5.0
3.1,52180,AGENT,-43.8509,2908.57,MIA,-62.44282116327668,0,1,5.0
3.2,52180,AGENT,-43.2589,2908.58,MIA,-62.44282116327668,0,1,5.0
3.3,52180,AGENT,-42.6725,2908.6,MIA,-62.44282116327668,0,1,5.0
3.4,52180,AGENT,-42.0921,2908.62,MIA,-62.44282116327668,0,1,5.0
3.5,52180,AGENT,-41.5212,2908.64,MIA,-62.44282116327668,0,1,5.0
3.6,52180,AGENT,-40.9598,2908.66,MIA,-62.44282116327668,0,1,5.0
3.7,52180,AGENT,-40.4041,2908.67,MIA,-62.44282116327668,0,1,5.0
3.8,52180,AGENT,-39.8542,2908.69,MIA,-62.44282116327668,0,1,5.0
3.9,52180,AGENT,-39.309,2908.71,MIA,-62.44282116327668,0,1,5.0
4.0,52180,AGENT,-38.7637,2908.73,MIA,-62.44282116327668,0,1,5.0
4.1,52180,AGENT,-38.218,2908.74,MIA,-62.44282116327668,0,1,5.0
4.2,52180,AGENT,-37.672,2908.76,MIA,-62.44282116327668,0,1,5.0
4.3,52180,AGENT,-37.126,2908.78,MIA,-62.44282116327668,0,1,5.0
4.4,52180,AGENT,-36.58,2908.8,MIA,-62.44282116327668,0,1,5.0
4.5,52180,AGENT,-36.0339,2908.82,MIA,-62.44282116327668,0,1,5.0
4.6,52180,AGENT,-35.4878,2908.84,MIA,-62.44282116327668,0,1,5.0
4.7,52180,AGENT,-34.9417,2908.86,MIA,-62.44282116327668,0,1,5.0
4.8,52180,AGENT,-34.3952,2908.88,MIA,-62.44282116327668,0,1,5.0
4.9,52180,AGENT,-33.8483,2908.91,MIA,-62.44282116327668,0,1,5.0
5.0,52180,AGENT,-33.3013,2908.93,MIA,-62.44282116327668,0,1,5.0
5.1,52180,AGENT,-32.7542,2908.95,MIA,-62.44282116327668,0,1,5.0
5.2,52180,AGENT,-32.207,2908.98,MIA,-62.44282116327668,0,1,5.0
5.3,52180,AGENT,-31.6595,2909.01,MIA,-62.44282116327668,0,1,5.0
5.4,52180,AGENT,-31.1118,2909.03,MIA,-62.44282116327668,0,1,5.0
5.5,52180,AGENT,-30.5639,2909.06,MIA,-62.44282116327668,0,1,5.0
5.6,52180,AGENT,-30.0156,2909.09,MIA,-62.44282116327668,0,1,5.0
5.7,52180,AGENT,-29.467,2909.12,MIA,-62.44282116327668,0,1,5.0
5.8,52180,AGENT,-28.918,2909.15,MIA,-62.44282116327668,0,1,5.0
5.9,52180,AGENT,-28.3686,2909.18,MIA,-62.44282116327668,0,1,5.0
6.0,52180,AGENT,-27.8187,2909.21,MIA,-62.44282116327668,0,1,5.0
6.1,52180,AGENT,-27.2683,2909.24,MIA,-62.44282116327668,0,1,5.0
6.2,52180,AGENT,-26.7175,2909.27,MIA,-62.44282116327668,0,1,5.0
6.3,52180,AGENT,-26.1662,2909.3,MIA,-62.44282116327668,0,1,5.0
6.4,52180,AGENT,-25.6143,2909.33,MIA,-62.44282116327668,0,1,5.0
6.5,52180,AGENT,-25.062,2909.36,MIA,-62.44282116327668,0,1,5.0
6.6,52180,AGENT,-24.5092,2909.39,MIA,-62.44282116327668,0,1,5.0
6.7,52180,AGENT,-23.956,2909.41,MIA,-62.44282116327668,0,1,5.0
6.8,52180,AGENT,-23.4024,2909.44,MIA,-62.44282116327668,0,1,5.0
6.9,52180,AGENT,-22.8486,2909.46,MIA,-62.44282116327668,0,1,5.0
